pair,horizon,fipsCode,countyName,stateAbbr,improved_splits,worsened_splits,split42_sse_reduction,split20260917_sse_reduction,split20260918_sse_reduction
I3_minus_I2,1,54037,Jefferson County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,1,54039,Kanawha County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,1,54041,Lewis County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,1,54043,Lincoln County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,1,54045,Logan County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,1,54047,McDowell County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,1,54053,Mason County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,1,54055,Mercer County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,1,54057,Mineral County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,1,54059,Mingo County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,1,54063,Monroe County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,1,54067,Nicholas County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,1,54069,Ohio County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,1,54071,Pendleton County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,1,54073,Pleasants County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,1,54075,Pocahontas County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,1,54077,Preston County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,1,54079,Putnam County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,1,54081,Raleigh County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,1,54083,Randolph County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,1,54085,Ritchie County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,1,54087,Roane County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,1,54089,Summers County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,1,54091,Taylor County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,1,54093,Tucker County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,1,54095,Tyler County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,1,54097,Upshur County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,1,54099,Wayne County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,1,54101,Webster County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,1,54103,Wetzel County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,1,54105,Wirt County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,1,54107,Wood County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,1,54109,Wyoming County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,6,18009,Blackford County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18013,Brown County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18023,Clinton County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18025,Crawford County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18027,Daviess County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18029,Dearborn County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18033,DeKalb County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18035,Delaware County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18037,Dubois County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18039,Elkhart County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18041,Fayette County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18043,Floyd County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18045,Fountain County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18047,Franklin County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18051,Gibson County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18059,Hancock County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18061,Harrison County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18065,Henry County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18067,Howard County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18069,Huntington County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18071,Jackson County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18073,Jasper County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18077,Jefferson County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18083,Knox County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18085,Kosciusko County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18087,LaGrange County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18089,Lake County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18091,LaPorte County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18093,Lawrence County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18095,Madison County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18097,Marion County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18099,Marshall County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18101,Martin County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18103,Miami County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18105,Monroe County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18107,Montgomery County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18109,Morgan County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18111,Newton County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18113,Noble County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18117,Orange County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18121,Parke County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18123,Perry County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18125,Pike County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18127,Porter County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18129,Posey County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18131,Pulaski County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18133,Putnam County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18135,Randolph County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18137,Ripley County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18139,Rush County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18141,St. Joseph County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18143,Scott County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18145,Shelby County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18147,Spencer County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18149,Starke County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18151,Steuben County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18153,Sullivan County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18155,Switzerland County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18157,Tippecanoe County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18159,Tipton County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18161,Union County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18163,Vanderburgh County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18165,Vermillion County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18167,Vigo County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18169,Wabash County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18171,Warren County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18173,Warrick County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18175,Washington County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18177,Wayne County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18179,Wells County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18181,White County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,18183,Whitley County,IN,0,0,0.0,0.0,0.0
I3_minus_I2,6,39017,Butler County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39023,Clark County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39025,Clermont County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39027,Clinton County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39029,Columbiana County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39031,Coshocton County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39033,Crawford County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39035,Cuyahoga County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39037,Darke County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39039,Defiance County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39045,Fairfield County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39049,Franklin County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39051,Fulton County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39053,Gallia County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39055,Geauga County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39059,Guernsey County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39061,Hamilton County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39063,Hancock County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39065,Hardin County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39069,Henry County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39073,Hocking County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39075,Holmes County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39077,Huron County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39081,Jefferson County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39085,Lake County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39087,Lawrence County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39089,Licking County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39091,Logan County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39093,Lorain County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39095,Lucas County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39097,Madison County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39099,Mahoning County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39101,Marion County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39103,Medina County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39105,Meigs County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39107,Mercer County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39109,Miami County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39111,Monroe County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39113,Montgomery County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39115,Morgan County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39117,Morrow County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39119,Muskingum County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39121,Noble County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39123,Ottawa County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39125,Paulding County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39127,Perry County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39129,Pickaway County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39131,Pike County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39133,Portage County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39135,Preble County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39137,Putnam County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39139,Richland County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39141,Ross County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39143,Sandusky County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39145,Scioto County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39147,Seneca County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39149,Shelby County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39151,Stark County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39153,Summit County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39155,Trumbull County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39157,Tuscarawas County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39159,Union County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39161,Van Wert County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39163,Vinton County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39165,Warren County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39167,Washington County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39169,Wayne County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39171,Williams County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39173,Wood County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,39175,Wyandot County,OH,0,0,0.0,0.0,0.0
I3_minus_I2,6,42005,Armstrong County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42007,Beaver County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42009,Bedford County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42013,Blair County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42015,Bradford County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42019,Butler County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42021,Cambria County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42023,Cameron County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42025,Carbon County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42027,Centre County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42029,Chester County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42031,Clarion County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42033,Clearfield County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42035,Clinton County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42039,Crawford County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42041,Cumberland County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42043,Dauphin County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42045,Delaware County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42047,Elk County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42049,Erie County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42051,Fayette County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42053,Forest County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42055,Franklin County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42057,Fulton County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42059,Greene County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42061,Huntingdon County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42063,Indiana County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42065,Jefferson County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42067,Juniata County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42069,Lackawanna County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42075,Lebanon County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42077,Lehigh County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42079,Luzerne County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42081,Lycoming County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42083,McKean County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42085,Mercer County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42089,Monroe County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42091,Montgomery County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42095,Northampton County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42097,Northumberland County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42101,Philadelphia County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42103,Pike County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42109,Snyder County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42113,Sullivan County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42115,Susquehanna County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42119,Union County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42121,Venango County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42125,Washington County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42127,Wayne County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42129,Westmoreland County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42131,Wyoming County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,42133,York County,PA,0,0,0.0,0.0,0.0
I3_minus_I2,6,54007,Braxton County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,6,54009,Brooke County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,6,54013,Calhoun County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,6,54015,Clay County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,6,54019,Fayette County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,6,54023,Grant County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,6,54025,Greenbrier County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,6,54027,Hampshire County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,6,54029,Hancock County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,6,54031,Hardy County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,6,54033,Harrison County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,6,54035,Jackson County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,6,54037,Jefferson County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,6,54039,Kanawha County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,6,54041,Lewis County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,6,54043,Lincoln County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,6,54045,Logan County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,6,54047,McDowell County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,6,54053,Mason County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,6,54055,Mercer County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,6,54057,Mineral County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,6,54059,Mingo County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,6,54063,Monroe County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,6,54067,Nicholas County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,6,54069,Ohio County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,6,54071,Pendleton County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,6,54073,Pleasants County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,6,54075,Pocahontas County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,6,54077,Preston County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,6,54079,Putnam County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,6,54081,Raleigh County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,6,54083,Randolph County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,6,54085,Ritchie County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,6,54087,Roane County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,6,54089,Summers County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,6,54091,Taylor County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,6,54093,Tucker County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,6,54095,Tyler County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,6,54097,Upshur County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,6,54099,Wayne County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,6,54101,Webster County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,6,54103,Wetzel County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,6,54105,Wirt County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,6,54107,Wood County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,6,54109,Wyoming County,WV,0,0,0.0,0.0,0.0
I3_minus_I2,24,18009,Blackford County,IN,2,1,8.736837106945673e-05,-0.00011990202597129723,2.6670755920901192e-05
I3_minus_I2,24,18013,Brown County,IN,3,0,0.005921361563662644,0.003414520056800832,0.0052904296747978
I3_minus_I2,24,18023,Clinton County,IN,0,3,-7.61017261139426e-05,-7.164492717829887e-05,-2.412798916449525e-05
I3_minus_I2,24,18025,Crawford County,IN,3,0,0.0007582609692299222,0.0007306818103946164,0.00019896124651985758
I3_minus_I2,24,18027,Daviess County,IN,0,3,-0.0013167593706070908,-0.0003400905093021453,-0.0010643594486244219
I3_minus_I2,24,18029,Dearborn County,IN,2,1,2.0331878116553923e-05,2.7380598308339964e-05,-3.791367403959588e-05
I3_minus_I2,24,18033,DeKalb County,IN,0,3,-0.00012337416363333463,-3.6406755603254556e-05,-3.55097564242934e-05
I3_minus_I2,24,18035,Delaware County,IN,1,2,-2.7176919717793256e-05,-1.3869013505616017e-05,2.255423850861004e-05
I3_minus_I2,24,18037,Dubois County,IN,2,1,-2.1829916894335966e-05,0.0001525950171739973,1.3967111341933866e-05
I3_minus_I2,24,18039,Elkhart County,IN,2,1,-2.8213306547732317e-05,3.8104761473255666e-06,1.7900104793265958e-05
I3_minus_I2,24,18041,Fayette County,IN,1,2,8.732676737369278e-06,-0.00018264669605338665,-0.00012311806797394003
I3_minus_I2,24,18043,Floyd County,IN,0,3,-0.00038312106066617775,-0.00023695413472445972,-0.0004913899035104866
I3_minus_I2,24,18045,Fountain County,IN,1,2,-0.0002882505784998126,-0.0004014434772593306,0.0003203094000148207
I3_minus_I2,24,18047,Franklin County,IN,1,2,-6.98293227416305e-05,-0.00014448225371987045,6.738420883368838e-05
I3_minus_I2,24,18051,Gibson County,IN,1,2,-3.8428110383835284e-05,1.1291141050205828e-05,-1.3999526791208094e-05
I3_minus_I2,24,18059,Hancock County,IN,2,1,1.985903350323339e-06,-1.2708912588360892e-05,6.975122777432528e-07
I3_minus_I2,24,18061,Harrison County,IN,2,1,7.773528906558896e-05,9.588044484970439e-05,-0.00020200506181817287
I3_minus_I2,24,18065,Henry County,IN,1,2,3.909796785209749e-05,-2.490665806582069e-05,-1.7514675518091817e-05
I3_minus_I2,24,18067,Howard County,IN,1,2,8.957623004099457e-06,-3.817412919264571e-06,-5.198518369242265e-07
I3_minus_I2,24,18069,Huntington County,IN,1,2,-3.502923769381109e-05,-8.61930040542339e-06,1.1468127197131807e-05
I3_minus_I2,24,18071,Jackson County,IN,2,1,0.00027350052044036646,-0.00015278666816789278,0.0002667544393696328
I3_minus_I2,24,18073,Jasper County,IN,0,3,-0.0005258231772905077,-0.0005000389368647498,-2.567902744155025e-05
I3_minus_I2,24,18077,Jefferson County,IN,1,2,-9.969766874368515e-05,0.0004116014659217766,-7.448678688143709e-05
I3_minus_I2,24,18083,Knox County,IN,2,1,2.298932908983498e-05,-7.327218024929269e-05,0.0004932021582077493
I3_minus_I2,24,18085,Kosciusko County,IN,0,3,-6.237331821544716e-05,-8.084331438801143e-05,-9.904327905416974e-05
I3_minus_I2,24,18087,LaGrange County,IN,3,0,0.00020089578476460094,0.00029591045843331836,0.00027677611740540295
I3_minus_I2,24,18089,Lake County,IN,0,3,-0.00014602113683641858,-0.0001028730157722982,-2.9567625400496998e-05
I3_minus_I2,24,18091,LaPorte County,IN,1,2,-1.2462238041813071e-05,-1.6904726258977422e-05,5.647413781144177e-06
I3_minus_I2,24,18093,Lawrence County,IN,1,2,0.00013404648680298385,-0.00025597536580999197,-0.00010622356376258947
I3_minus_I2,24,18095,Madison County,IN,2,1,2.5598511822386307e-05,2.6494523586566092e-05,-2.721789941143168e-06
I3_minus_I2,24,18097,Marion County,IN,1,2,1.1300324289234494e-05,-1.220559974516588e-05,-2.309873964665841e-05
I3_minus_I2,24,18099,Marshall County,IN,1,2,6.285013779533041e-06,-1.437203779381703e-05,-0.0002454697040940139
I3_minus_I2,24,18101,Martin County,IN,2,1,0.000463493139548144,0.0004417618404946753,-0.00012176048181685838
I3_minus_I2,24,18103,Miami County,IN,0,3,-0.00013760423042027866,-0.00024192240450642683,-0.00047446684163892543
I3_minus_I2,24,18105,Monroe County,IN,0,3,-1.0254452553894546e-05,-1.2480067801132482e-05,-2.0529397125816857e-05
I3_minus_I2,24,18107,Montgomery County,IN,1,2,-6.900740058101925e-05,-0.00015809654579595253,1.6353378583500308e-05
I3_minus_I2,24,18109,Morgan County,IN,0,3,-0.0001609656154005852,-0.00027181327082375804,-0.0002737509447656519
I3_minus_I2,24,18111,Newton County,IN,2,1,-8.072282227162674e-05,0.000742203275966863,0.00014786208074595443
I3_minus_I2,24,18113,Noble County,IN,2,1,1.8186869188157096e-05,9.229212675190165e-06,-8.847818822578364e-06
I3_minus_I2,24,18117,Orange County,IN,3,0,0.0012313549507486886,0.0019741279613624367,0.0010088146032631445
I3_minus_I2,24,18121,Parke County,IN,2,1,0.0011293208765859597,-0.0019089135483751074,0.0011921103558411444
I3_minus_I2,24,18123,Perry County,IN,2,1,0.00024170764873593029,0.0001444426811765668,-2.749336181476778e-05
I3_minus_I2,24,18125,Pike County,IN,3,0,0.0001233600738867744,9.68086219323152e-05,0.00014805373989819283
I3_minus_I2,24,18127,Porter County,IN,0,3,-0.00018277982421979842,-0.0002203744697847163,-0.00019738808172522105
I3_minus_I2,24,18129,Posey County,IN,0,3,-4.8484142560308155e-05,-0.00038484950373017654,-0.00011459619722560256
I3_minus_I2,24,18131,Pulaski County,IN,1,2,0.0006624197005353633,-0.0005183991099801735,-0.0006218497043153429
I3_minus_I2,24,18133,Putnam County,IN,0,3,-9.49819029857203e-05,-0.00027764709373288496,-0.0001751175404913392
I3_minus_I2,24,18135,Randolph County,IN,1,2,-4.401500295147728e-05,-1.967539695723659e-05,2.043117242698291e-05
I3_minus_I2,24,18137,Ripley County,IN,0,3,-0.00024992690734257383,-4.219597514969198e-05,-0.00021775184142579966
I3_minus_I2,24,18139,Rush County,IN,0,3,-1.3632458049479606e-05,-3.094632986652473e-05,-6.40156151970495e-05
I3_minus_I2,24,18141,St. Joseph County,IN,1,2,-5.2016531214596235e-05,8.14577249178225e-06,-2.827811855037293e-05
I3_minus_I2,24,18143,Scott County,IN,3,0,0.00010024169807715689,2.5592570134401558e-05,0.0001383801710703337
I3_minus_I2,24,18145,Shelby County,IN,2,1,-2.0993411568502552e-06,1.1566041430221223e-05,2.0218563162173377e-05
I3_minus_I2,24,18147,Spencer County,IN,0,3,-9.373037299293367e-05,-4.5994002261433005e-05,-1.4317492305123824e-05
