cv_seed,pair,candidate,reference,horizon,fipsCode,countyName,stateAbbr,fold,n,rmse,mae,sse,sae,bias,baseline_rmse,rmse_delta,rmse_change_pct,sse_reduction
20260917,I3_minus_I1,I3,I1,1,39025,Clermont County,OH,4,143,0.0018646206155463686,0.0006188862258393273,0.0004971838357086341,0.0885007302950238,-0.0003505833212325256,0.0018646206155463686,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,39027,Clinton County,OH,4,143,0.0015328921525896455,0.0008018061176047623,0.00033601544426034113,0.114658274817481,0.00035143718693016364,0.0015328921525896455,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,39029,Columbiana County,OH,1,143,0.008830352509949586,0.005190309981343054,0.011150442939346134,0.7422143273320567,0.0046192746904575865,0.008830352509949586,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,39031,Coshocton County,OH,2,143,0.008025276615546284,0.005008731048147912,0.009209924260112863,0.7162485398851514,0.0016961603147188262,0.008025276615546284,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,39033,Crawford County,OH,2,143,0.006156145665173971,0.0029687120330638955,0.005419432511470158,0.42452582072813705,-0.0005860668495816613,0.006156145665173971,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,39035,Cuyahoga County,OH,0,143,0.005306688425069822,0.0033679412507509783,0.004027014711830114,0.4816155988573899,-0.0033560981569461003,0.005306688425069822,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,39037,Darke County,OH,1,143,0.0010598878727294187,0.0006818321343256431,0.00016064080929452162,0.09750199520856696,0.0006198381157687621,0.0010598878727294187,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,39039,Defiance County,OH,0,143,0.00868821628624112,0.004717979539296266,0.01079436961982028,0.6746710741193661,-0.004448414460294646,0.00868821628624112,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,39045,Fairfield County,OH,0,143,0.00408102947153714,0.0024540764790436384,0.0023816366213003236,0.3509329365032403,0.0015643052780903934,0.00408102947153714,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,39049,Franklin County,OH,2,143,0.004759998066970786,0.0027392758255880703,0.0032400341684518837,0.3917164430590941,-0.0005497047209702939,0.004759998066970786,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,39051,Fulton County,OH,4,143,0.0033187312098311504,0.0018177652808791067,0.0015749986885643485,0.25994043516571225,-0.0008402635448122762,0.0033187312098311504,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,39053,Gallia County,OH,0,143,0.0026964374135535337,0.0009584425229418178,0.0010397207857052119,0.13705728078067994,-0.0006277239145658673,0.0026964374135535337,0.0,0.0,0.0
