horizon,model,rmse,mae,n,fipsCode
osi_target_t01h,weighted_alignment,0.004373924590124463,0.0028742108807895787,143,18111
osi_target_t01h,weighted_alignment_plus_tail,0.004373924590124463,0.0028742108807895787,143,18111
osi_target_t01h,v1.12,0.0013066662521584727,0.001017379574501859,143,18113
osi_target_t01h,weighted_alignment,0.001517378495483404,0.0013720203912890954,143,18113
osi_target_t01h,weighted_alignment_plus_tail,0.001517378495483404,0.0013720203912890954,143,18113
osi_target_t01h,v1.12,0.013171857021286705,0.0037108006861820133,143,18117
osi_target_t01h,weighted_alignment,0.013215228457145798,0.0036734891091091994,143,18117
osi_target_t01h,weighted_alignment_plus_tail,0.013215228457145798,0.0036734891091091994,143,18117
osi_target_t01h,v1.12,0.025091486309344924,0.00951951730480912,143,18121
osi_target_t01h,weighted_alignment,0.025453916742299094,0.009712674335611704,143,18121
osi_target_t01h,weighted_alignment_plus_tail,0.025453916742299094,0.009712674335611704,143,18121
osi_target_t01h,v1.12,0.00396455876130211,0.0016919338245123695,143,18123
osi_target_t01h,weighted_alignment,0.0031989613988373175,0.0014643452666566813,143,18123
osi_target_t01h,weighted_alignment_plus_tail,0.0031989613988373175,0.0014643452666566813,143,18123
osi_target_t01h,v1.12,0.002780910693090914,0.0009495308693191059,143,18125
osi_target_t01h,weighted_alignment,0.002788589731656312,0.0009885432765880968,143,18125
osi_target_t01h,weighted_alignment_plus_tail,0.002788589731656312,0.0009885432765880968,143,18125
osi_target_t01h,v1.12,0.002912829814470308,0.0021478994810550755,143,18127
osi_target_t01h,weighted_alignment,0.0028984152109941697,0.002100093021018927,143,18127
osi_target_t01h,weighted_alignment_plus_tail,0.0028984152109941697,0.002100093021018927,143,18127
osi_target_t01h,v1.12,0.0011392681061092559,0.0005998871857202642,143,18129
osi_target_t01h,weighted_alignment,0.0011893050574909541,0.0006780942610188924,143,18129
osi_target_t01h,weighted_alignment_plus_tail,0.0011893050574909541,0.0006780942610188924,143,18129
osi_target_t01h,v1.12,0.017599587092767436,0.00450212584665313,143,18131
osi_target_t01h,weighted_alignment,0.017693344060994848,0.004474963281029779,143,18131
osi_target_t01h,weighted_alignment_plus_tail,0.017693344060994848,0.004474963281029779,143,18131
