feature_set,component,candidate,horizon,stage,feature,gain,gain_fraction
base,P_t,l2,osi_target_t06h,regression,hour_cos,0.05861077120061964,0.000287736821155325
base,P_t,l2,osi_target_t06h,regression,days_since_onset,0.08653649687767029,0.000424832091703228
base,P_t,l2,osi_target_t06h,regression,hours_since_obs,38.91003335505957,0.19102033771761978
base,P_t,l2,osi_target_t06h,regression,storm_phase,0.23801897931843996,0.0011685023602453284
base,P_t,l2,osi_target_t06h,regression,log_customers,0.7885266985394992,0.003871100157635532
base,P_t,l2,osi_target_t06h,regression,rural_urban_code,0.17436859651934355,0.0008560246631127925
base,P_t,l2,osi_target_t06h,regression,is_metro,0.0,0.0
base,P_t,l2,osi_target_t06h,regression,pop_density,0.9609343971824273,0.004717498219527898
base,P_t,l2,osi_target_t06h,regression,n_utilities,0.110101850470528,0.0005405210647931848
base,P_t,l2,osi_target_t06h,regression,pct_forest,4.716722613666207,0.023155722801910552
base,P_t,l2,osi_target_t06h,regression,pct_developed,0.6107949648867361,0.0029985649049492423
base,P_t,l2,osi_target_t06h,regression,pct_agriculture,0.31011219770880416,0.0015224283206374126
base,P_t,l2,osi_target_t06h,regression,pct_water,0.28950279450509697,0.0014212509424479172
base,P_t,l2,osi_target_t06h,regression,pct_wetland,0.7787940617999993,0.003823319896439214
base,P_t,l2,osi_target_t06h,regression,pct_unmapped,1.1857702213455923,0.0058212807496213215
base,P_t,l2,osi_target_t06h,regression,pct_forest_classified,0.22045594599330798,0.0010822804717545472
base,P_t,l2,osi_target_t06h,regression,tree_canopy_pct,0.12058845779392868,0.0005920027804254739
base,P_t,l2,osi_target_t06h,regression,tree_canopy_std,0.6507035108515993,0.003194487222940163
base,P_t,l2,osi_target_t06h,regression,forest_x_customers,0.23657673987327144,0.001161421999676839
base,P_t,l2,osi_target_t06h,regression,window_len_next_1h,0.0,0.0
base,P_t,l2,osi_target_t06h,regression,is_full_next_1h,0.0,0.0
base,P_t,l2,osi_target_t06h,regression,tp_rate_next_1h,0.001781719969585538,8.746966295370724e-06
base,P_t,l2,osi_target_t06h,regression,gust_gt30_frac_next_1h,0.0,0.0
base,P_t,l2,osi_target_t06h,regression,has_weather_at_t1h,0.0,0.0
base,P_t,l2,osi_target_t06h,regression,window_len_next_6h,0.0,0.0
base,P_t,l2,osi_target_t06h,regression,is_full_next_6h,0.0,0.0
base,P_t,l2,osi_target_t06h,regression,tp_rate_next_6h,0.16791960131376982,0.0008243647251511146
base,P_t,l2,osi_target_t06h,regression,gust_gt30_frac_next_6h,0.0,0.0
base,P_t,l2,osi_target_t06h,regression,has_weather_at_t6h,0.0,0.0
base,P_t,l2,osi_target_t06h,regression,window_len_next_24h,0.0,0.0
base,P_t,l2,osi_target_t06h,regression,is_full_next_24h,0.0,0.0
base,P_t,l2,osi_target_t06h,regression,tp_rate_next_24h,0.11442735232412815,0.000561756174445576
base,P_t,l2,osi_target_t06h,regression,gust_gt30_frac_next_24h,0.12451100198086351,0.0006112596571406193
base,P_t,l2,osi_target_t06h,regression,has_weather_at_t24h,0.0,0.0
base,P_t,l2,osi_target_t06h,regression,window_len_next_48h,0.0,0.0
base,P_t,l2,osi_target_t06h,regression,is_full_next_48h,0.0,0.0
base,P_t,l2,osi_target_t06h,regression,tp_rate_next_48h,0.19774017058080062,0.0009707623177807592
base,P_t,l2,osi_target_t06h,regression,gust_gt30_frac_next_48h,0.006297059822827578,3.0914044277686724e-05
base,P_t,l2,osi_target_t06h,regression,has_weather_at_t48h,0.0,0.0
base,P_t,l2,osi_target_t24h,regression,last_osi,5.9016363801201805,0.09011306138549414
base,P_t,l2,osi_target_t24h,regression,last_P_t,1.3690790542168543,0.020904694377616894
base,P_t,l2,osi_target_t24h,regression,last_N_t,0.5066241105814697,0.007735727285737938
base,P_t,l2,osi_target_t24h,regression,last_D_t,0.9752587375114672,0.014891386866217046
base,P_t,l2,osi_target_t24h,regression,last_R_t,0.1749053316307254,0.0026706584192448687
base,P_t,l2,osi_target_t24h,regression,last_outage_pct,0.11688195751048625,0.0017846899289624956
base,P_t,l2,osi_target_t24h,regression,osi_mean_72h,0.21830546605633572,0.0033333422455151134
base,P_t,l2,osi_target_t24h,regression,osi_max_72h,0.10874428457464091,0.0016604344558071042
base,P_t,l2,osi_target_t24h,regression,osi_std_72h,0.1407202856207732,0.002148681301180195
base,P_t,l2,osi_target_t24h,regression,outage_pct_mean_72h,0.08903893595561385,0.0013595502305928109
base,P_t,l2,osi_target_t24h,regression,outage_pct_max_72h,0.12220483119017445,0.0018659657670098417
base,P_t,l2,osi_target_t24h,regression,N_t_mean_72h,0.0687885120860301,0.0010503431612808047
base,P_t,l2,osi_target_t24h,regression,N_t_max_72h,0.23415700037730858,0.0035753819432050287
base,P_t,l2,osi_target_t24h,regression,R_t_mean_72h,0.07709508444531821,0.0011771775876505866
base,P_t,l2,osi_target_t24h,regression,R_t_max_72h,0.09540974962874316,0.001456827237616845
base,P_t,l2,osi_target_t24h,regression,pre_event_mean_osi,0.1663061773579102,0.0025393565112757856
base,P_t,l2,osi_target_t24h,regression,pre_event_max_outage_pct,0.07130540709476918,0.0010887740471936251
base,P_t,l2,osi_target_t24h,regression,storm_onset_max_osi,0.04469422559486702,0.0006824435182374551
base,P_t,l2,osi_target_t24h,regression,storm_onset_mean_osi,0.332782762037823,0.005081315000118315
base,P_t,l2,osi_target_t24h,regression,osi_trend_last6h,0.22989246089127846,0.003510265984895569
base,P_t,l2,osi_target_t24h,regression,is_worsening,0.02755411743419245,0.00042072837359727935
base,P_t,l2,osi_target_t24h,regression,frac_zero_72h,0.17362463910831138,0.002651103313430998
base,P_t,l2,osi_target_t24h,regression,hours_since_peak,0.21635575807886198,0.003303571832134562
base,P_t,l2,osi_target_t24h,regression,gust_mean_obs,0.17057806308730505,0.0026045846405894617
base,P_t,l2,osi_target_t24h,regression,gust_max_obs,0.1651693856692873,0.0025219986510788294
base,P_t,l2,osi_target_t24h,regression,gust_gt30_obs,0.04226051058503799,0.0006452827214770394
base,P_t,l2,osi_target_t24h,regression,gust_gt40_obs,0.029729207075433806,0.00045394017685584324
base,P_t,l2,osi_target_t24h,regression,cumul_gust_obs,0.01884306943975389,0.00028771794189751365
base,P_t,l2,osi_target_t24h,regression,gust_last_obs,0.4731004209606908,0.007223848527696938
base,P_t,l2,osi_target_t24h,regression,gust_max_last6h_obs,0.3686629024450667,0.005629174794721971
base,P_t,l2,osi_target_t24h,regression,gust_trend_last6h_obs,0.10731912060873583,0.001638673391642493
base,P_t,l2,osi_target_t24h,regression,gust_t,0.053764510608743876,0.0008209391993662827
base,P_t,l2,osi_target_t24h,regression,wind_speed_t,0.03398760678828694,0.0005189623859538037
base,P_t,l2,osi_target_t24h,regression,wind_sin_t,0.349179859389551,0.00533168498990242
base,P_t,l2,osi_target_t24h,regression,wind_cos_t,0.044931969488970935,0.0006860736690538591
base,P_t,l2,osi_target_t24h,regression,t2m_t,0.08025907483533956,0.0012254890799003517
base,P_t,l2,osi_target_t24h,regression,d2m_t,1.0556358805624768,0.01611867874921828
base,P_t,l2,osi_target_t24h,regression,tp_t,0.0032942499383352697,5.0300446823923316e-05
base,P_t,l2,osi_target_t24h,regression,rain_t,0.004769510007463396,7.282643666916755e-05
base,P_t,l2,osi_target_t24h,regression,csnow_t,0.0,0.0
base,P_t,l2,osi_target_t24h,regression,sdwe_t,0.026177600026130676,0.0003997101017652987
base,P_t,l2,osi_target_t24h,regression,r2_t,0.03467231249669567,0.0005294172705923551
base,P_t,l2,osi_target_t24h,regression,vpd_t,0.08263208693824708,0.0012617229939412354
base,P_t,l2,osi_target_t24h,regression,soil_moist_t,0.34169323203968816,0.005217370439412481
base,P_t,l2,osi_target_t24h,regression,blh_t,0.0460346169420518,0.0007029101752745306
base,P_t,l2,osi_target_t24h,regression,tcc_t,0.012217000010423362,0.0001865433925401287
base,P_t,l2,osi_target_t24h,regression,lcc_t,0.0161697450093925,0.00024689850928930014
base,P_t,l2,osi_target_t24h,regression,mcc_t,0.09261398174567148,0.0014141381956901886
base,P_t,l2,osi_target_t24h,regression,hcc_t,0.00534408912062645,8.159978012178987e-05
base,P_t,l2,osi_target_t24h,regression,sp_t,0.6068799370259512,0.009266550071275435
base,P_t,l2,osi_target_t24h,regression,mslma_t,5.0225330334506,0.07668988707582648
base,P_t,l2,osi_target_t24h,regression,sdswrf_t,0.05678143326076679,0.0008670050900153254
base,P_t,l2,osi_target_t24h,regression,direct_rad_t,0.029488720232620835,0.00045026814350221134
base,P_t,l2,osi_target_t24h,regression,diffuse_rad_t,0.19047379135736264,0.0029083758041637078
base,P_t,l2,osi_target_t24h,regression,et0_t,0.06389222451252863,0.0009755809370003951
base,P_t,l2,osi_target_t24h,regression,temp_c_t,0.0069982067798264325,0.0001068567760736961
base,P_t,l2,osi_target_t24h,regression,dewpoint_c_t,0.7868819361901842,0.012015030349531393
base,P_t,l2,osi_target_t24h,regression,icing_risk_t,0.0,0.0
base,P_t,l2,osi_target_t24h,regression,gust_exceed_30,0.024525576445739716,0.00037448508064886343
base,P_t,l2,osi_target_t24h,regression,soil_moist_x_gust,0.06737797916866839,0.001028805501014808
base,P_t,l2,osi_target_t24h,regression,is_snowing,0.0,0.0
base,P_t,l2,osi_target_t24h,regression,gust_x_hso,1.8746533373487182,0.02862439167449798
base,P_t,l2,osi_target_t24h,regression,gust_x_phase,0.010987599875079468,0.0001677714786626893
base,P_t,l2,osi_target_t24h,regression,soil_gust_x_phase,0.020743035071063787,0.0003167288311724424
base,P_t,l2,osi_target_t24h,regression,gust_exceed30_x_hso,0.023938775877468288,0.000365525125778074
base,P_t,l2,osi_target_t24h,regression,gust_max_next_1h,0.002043972082901746,3.1209747587500564e-05
base,P_t,l2,osi_target_t24h,regression,gust_mean_next_1h,0.03033485554624349,0.00046318792346591013
base,P_t,l2,osi_target_t24h,regression,wind_speed_max_next_1h,0.1077010331209749,0.0016445048769192234
base,P_t,l2,osi_target_t24h,regression,total_tp_next_1h,0.0035466679837554693,5.4154659682305774e-05
base,P_t,l2,osi_target_t24h,regression,min_t2m_next_1h,0.023577600077260286,0.0003600102727849731
base,P_t,l2,osi_target_t24h,regression,gust_gt30_next_1h,0.0,0.0
base,P_t,l2,osi_target_t24h,regression,gust_gt40_next_1h,0.0,0.0
base,P_t,l2,osi_target_t24h,regression,gust_peak4h_mean_next_1h,0.0,0.0
base,P_t,l2,osi_target_t24h,regression,gust_max_next_6h,0.09965222593746148,0.0015216063096250485
base,P_t,l2,osi_target_t24h,regression,gust_mean_next_6h,0.20048787668929435,0.003061282528352222
base,P_t,l2,osi_target_t24h,regression,wind_speed_max_next_6h,0.4264282029180322,0.006511202715826431
base,P_t,l2,osi_target_t24h,regression,total_tp_next_6h,0.012078816129360348,0.00018443344001939008
base,P_t,l2,osi_target_t24h,regression,min_t2m_next_6h,0.11018823998165317,0.001682482449592069
base,P_t,l2,osi_target_t24h,regression,gust_gt30_next_6h,0.0,0.0
base,P_t,l2,osi_target_t24h,regression,gust_gt40_next_6h,0.0,0.0
base,P_t,l2,osi_target_t24h,regression,gust_peak4h_mean_next_6h,0.1424453514337074,0.002175021616218681
base,P_t,l2,osi_target_t24h,regression,gust_max_next_24h,0.5575086167664267,0.008512691221513697
base,P_t,l2,osi_target_t24h,regression,gust_mean_next_24h,0.33987462415825576,0.0051896018150682744
base,P_t,l2,osi_target_t24h,regression,wind_speed_max_next_24h,0.2782724108255934,0.0042489874372954
base,P_t,l2,osi_target_t24h,regression,total_tp_next_24h,3.2526250918454025,0.04966487016258608
base,P_t,l2,osi_target_t24h,regression,min_t2m_next_24h,0.44536960165714845,0.006800422064049024
base,P_t,l2,osi_target_t24h,regression,gust_gt30_next_24h,0.16618297502282076,0.0025374753144568577
base,P_t,l2,osi_target_t24h,regression,gust_gt40_next_24h,0.05254720977973193,0.0008023520317971529
base,P_t,l2,osi_target_t24h,regression,gust_peak4h_mean_next_24h,0.3324297766375821,0.005075925207696126
base,P_t,l2,osi_target_t24h,regression,gust_max_next_48h,0.14611033158143982,0.0022309828038888885
base,P_t,l2,osi_target_t24h,regression,gust_mean_next_48h,0.09768158968654461,0.001491516338978003
base,P_t,l2,osi_target_t24h,regression,wind_speed_max_next_48h,0.5052564369107131,0.007714844050392675
base,P_t,l2,osi_target_t24h,regression,total_tp_next_48h,0.45185246132314205,0.0068994099198584884
base,P_t,l2,osi_target_t24h,regression,min_t2m_next_48h,1.140100235119462,0.017408378940290497
base,P_t,l2,osi_target_t24h,regression,gust_gt30_next_48h,0.370219668810023,0.0056529453176706115
base,P_t,l2,osi_target_t24h,regression,gust_gt40_next_48h,0.012818809598684311,0.00019573252261801964
base,P_t,l2,osi_target_t24h,regression,gust_peak4h_mean_next_48h,0.1506790842686314,0.0023007438438511054
base,P_t,l2,osi_target_t24h,regression,gust_change_1h,0.02886327702435665,0.00044071814777402597
base,P_t,l2,osi_target_t24h,regression,gust_change_3h,0.026020645775133744,0.00039731354136343395
base,P_t,l2,osi_target_t24h,regression,pressure_change_3h,0.18239357112906873,0.0027849975858964325
base,P_t,l2,osi_target_t24h,regression,pressure_change_6h,0.10661374981282279,0.00162790296836705
base,P_t,l2,osi_target_t24h,regression,temp_change_6h,0.19855956838000566,0.0030318388700423973
base,P_t,l2,osi_target_t24h,regression,wind_change_1h,0.003137364983558655,4.790494451750069e-05
base,P_t,l2,osi_target_t24h,regression,cumul_gust_since_onset,4.685393646010198,0.07154205004231778
base,P_t,l2,osi_target_t24h,regression,cumul_tp_since_onset,0.6969763013767079,0.01064224635081888
base,P_t,l2,osi_target_t24h,regression,gust_gt30_since_onset,0.2135395111690741,0.003260570092563942
base,P_t,l2,osi_target_t24h,regression,gust_at_t1h,0.015661427838495,0.0002391369303857462
base,P_t,l2,osi_target_t24h,regression,wind_speed_at_t1h,0.02914441839675419,0.00044501094185978187
base,P_t,l2,osi_target_t24h,regression,t2m_at_t1h,0.03414055914618075,0.0005212978407883932
base,P_t,l2,osi_target_t24h,regression,tp_at_t1h,0.0012199889752082527,1.862821331773216e-05
base,P_t,l2,osi_target_t24h,regression,gust_at_t6h,0.0793704172829166,0.0012119200208437952
base,P_t,l2,osi_target_t24h,regression,wind_speed_at_t6h,0.17480469454312697,0.0026691217749197516
base,P_t,l2,osi_target_t24h,regression,t2m_at_t6h,0.26037866572733037,0.003975764885684498
base,P_t,l2,osi_target_t24h,regression,tp_at_t6h,0.09725478058680892,0.0014849993202857084
base,P_t,l2,osi_target_t24h,regression,gust_at_t24h,0.23641652328660712,0.003609882971989761
base,P_t,l2,osi_target_t24h,regression,wind_speed_at_t24h,0.1736916516092606,0.0026521265383846688
base,P_t,l2,osi_target_t24h,regression,t2m_at_t24h,1.1089493646868505,0.016932731150643324
base,P_t,l2,osi_target_t24h,regression,tp_at_t24h,0.05882551935792435,0.0008982165785053437
base,P_t,l2,osi_target_t24h,regression,gust_at_t48h,0.31501784149440937,0.004810059491929169
base,P_t,l2,osi_target_t24h,regression,wind_speed_at_t48h,0.5617044696846278,0.008576758393265589
base,P_t,l2,osi_target_t24h,regression,t2m_at_t48h,0.652559973357711,0.00996404609660183
base,P_t,l2,osi_target_t24h,regression,tp_at_t48h,0.04830972553463653,0.0007376491844335594
base,P_t,l2,osi_target_t24h,regression,hour_of_day,0.09119440766517073,0.0013924624844097835
base,P_t,l2,osi_target_t24h,regression,hour_sin,0.06668678365531377,0.0010182515224718205
base,P_t,l2,osi_target_t24h,regression,hour_cos,0.10740074841305614,0.0016399197800791403
base,P_t,l2,osi_target_t24h,regression,days_since_onset,0.0,0.0
base,P_t,l2,osi_target_t24h,regression,hours_since_obs,9.166577358177165,0.139965984850371
base,P_t,l2,osi_target_t24h,regression,storm_phase,0.0,0.0
base,P_t,l2,osi_target_t24h,regression,log_customers,0.9296237748058047,0.014194579077537873
base,P_t,l2,osi_target_t24h,regression,rural_urban_code,0.09770157956518233,0.0014918215677391035
base,P_t,l2,osi_target_t24h,regression,is_metro,0.0,0.0
base,P_t,l2,osi_target_t24h,regression,pop_density,0.9290617324295454,0.014185997159593264
base,P_t,l2,osi_target_t24h,regression,n_utilities,0.08050364756491035,0.001229223501334256
base,P_t,l2,osi_target_t24h,regression,pct_forest,5.452481609478127,0.08325484295055378
base,P_t,l2,osi_target_t24h,regression,pct_developed,0.2570024911838118,0.003924213518522491
base,P_t,l2,osi_target_t24h,regression,pct_agriculture,0.04223714623367414,0.0006449259673341079
base,P_t,l2,osi_target_t24h,regression,pct_water,0.1658146647096146,0.002531851523405505
base,P_t,l2,osi_target_t24h,regression,pct_wetland,0.6482382680696901,0.009898057264212681
base,P_t,l2,osi_target_t24h,regression,pct_unmapped,0.6015257765247952,0.009184796509579613
base,P_t,l2,osi_target_t24h,regression,pct_forest_classified,0.475151082908269,0.007255160423933969
base,P_t,l2,osi_target_t24h,regression,tree_canopy_pct,0.31823644749238156,0.004859204918924297
base,P_t,l2,osi_target_t24h,regression,tree_canopy_std,0.428002377419034,0.006535239046481789
base,P_t,l2,osi_target_t24h,regression,forest_x_customers,0.49653467020834796,0.007581669952969854
base,P_t,l2,osi_target_t24h,regression,window_len_next_1h,0.0,0.0
base,P_t,l2,osi_target_t24h,regression,is_full_next_1h,0.0,0.0
base,P_t,l2,osi_target_t24h,regression,tp_rate_next_1h,0.0,0.0
base,P_t,l2,osi_target_t24h,regression,gust_gt30_frac_next_1h,0.0,0.0
base,P_t,l2,osi_target_t24h,regression,has_weather_at_t1h,0.0,0.0
base,P_t,l2,osi_target_t24h,regression,window_len_next_6h,0.0,0.0
base,P_t,l2,osi_target_t24h,regression,is_full_next_6h,0.0,0.0
base,P_t,l2,osi_target_t24h,regression,tp_rate_next_6h,0.027058222971390933,0.000413156479077026
base,P_t,l2,osi_target_t24h,regression,gust_gt30_frac_next_6h,0.000590669980738312,9.019037569331955e-06
base,P_t,l2,osi_target_t24h,regression,has_weather_at_t6h,0.0,0.0
base,P_t,l2,osi_target_t24h,regression,window_len_next_24h,0.0,0.0
base,P_t,l2,osi_target_t24h,regression,is_full_next_24h,0.0,0.0
base,P_t,l2,osi_target_t24h,regression,tp_rate_next_24h,1.6323917921981774,0.024925260097528344
base,P_t,l2,osi_target_t24h,regression,gust_gt30_frac_next_24h,0.06514901170157827,0.000994771028327748
base,P_t,l2,osi_target_t24h,regression,has_weather_at_t24h,0.0,0.0
base,P_t,l2,osi_target_t24h,regression,window_len_next_48h,0.0,0.0
base,P_t,l2,osi_target_t24h,regression,is_full_next_48h,0.0,0.0
base,P_t,l2,osi_target_t24h,regression,tp_rate_next_48h,0.038247456366661936,0.0005840067332880698
base,P_t,l2,osi_target_t24h,regression,gust_gt30_frac_next_48h,0.020530711044557393,0.00031348682051610366
base,P_t,l2,osi_target_t24h,regression,has_weather_at_t48h,0.0,0.0
base,P_t,l2,osi_target_t48h,regression,last_osi,1.2460651197179686,0.03572371822697071
base,P_t,l2,osi_target_t48h,regression,last_P_t,0.38728995562996715,0.011103301928708521
base,P_t,l2,osi_target_t48h,regression,last_N_t,0.16149984736694023,0.004630075065692535
base,P_t,l2,osi_target_t48h,regression,last_D_t,0.07098327977291774,0.0020350354450238417
base,P_t,l2,osi_target_t48h,regression,last_R_t,0.10401979487505741,0.002982166648710067
