target_kind,target,rank,feature,importance_gain,importance_fraction
direct_osi,osi_target_t06h,152,gust_gt30_frac_next_1h,0.0,0.0
direct_osi,osi_target_t06h,153,window_len_next_6h,0.0,0.0
direct_osi,osi_target_t06h,154,is_full_next_6h,0.0,0.0
direct_osi,osi_target_t06h,155,window_len_next_24h,0.0,0.0
direct_osi,osi_target_t06h,156,has_weather_at_t6h,0.0,0.0
direct_osi,osi_target_t06h,157,is_full_next_24h,0.0,0.0
direct_osi,osi_target_t06h,158,has_weather_at_t24h,0.0,0.0
direct_osi,osi_target_t06h,159,has_weather_at_t1h,0.0,0.0
direct_osi,osi_target_t06h,160,is_full_next_1h,0.0,0.0
direct_osi,osi_target_t06h,161,is_full_next_48h,0.0,0.0
direct_osi,osi_target_t06h,162,window_len_next_48h,0.0,0.0
direct_osi,osi_target_t06h,163,has_weather_at_t48h,0.0,0.0
direct_osi,osi_target_t24h,1,hours_since_obs,3.3349877533473773,0.11835087772142755
direct_osi,osi_target_t24h,2,last_osi,2.777538326648937,0.09856830764486663
direct_osi,osi_target_t24h,3,mslma_t,2.776658767099434,0.09853709414353144
direct_osi,osi_target_t24h,4,cumul_gust_since_onset,2.6682888391696906,0.09469130008440194
direct_osi,osi_target_t24h,5,pct_forest,2.2677053391598747,0.08047553309116555
direct_osi,osi_target_t24h,6,total_tp_next_24h,1.4780601735328673,0.05245288192951257
direct_osi,osi_target_t24h,7,gust_x_hso,0.7853446364824777,0.02787003548910342
direct_osi,osi_target_t24h,8,min_t2m_next_48h,0.7410874122724636,0.026299450611989
direct_osi,osi_target_t24h,9,last_P_t,0.6014645655595814,0.02134456391357517
direct_osi,osi_target_t24h,10,pop_density,0.5154654542857315,0.01829265756330238
direct_osi,osi_target_t24h,11,t2m_at_t24h,0.40806004256228334,0.01448109191759869
direct_osi,osi_target_t24h,12,last_D_t,0.3744461672322359,0.013288214479012373
direct_osi,osi_target_t24h,13,wind_speed_max_next_48h,0.3474846852768678,0.012331414847323929
direct_osi,osi_target_t24h,14,total_tp_next_48h,0.31121528404037235,0.01104429903514099
direct_osi,osi_target_t24h,15,log_customers,0.29862577973108273,0.010597527114138697
direct_osi,osi_target_t24h,16,gust_last_obs,0.29319597613357473,0.010404836145191353
direct_osi,osi_target_t24h,17,pct_wetland,0.2735694356560998,0.009708336348509091
direct_osi,osi_target_t24h,18,pct_forest_classified,0.2724704505162663,0.009669335948651084
direct_osi,osi_target_t24h,19,gust_max_next_24h,0.27144565407797927,0.009632968331458089
direct_osi,osi_target_t24h,20,cumul_tp_since_onset,0.26803754022330395,0.00951202238025616
direct_osi,osi_target_t24h,21,pct_unmapped,0.2604633681003179,0.009243232811878038
direct_osi,osi_target_t24h,22,t2m_at_t48h,0.2339613778385683,0.008302739460532263
direct_osi,osi_target_t24h,23,last_N_t,0.2335218160696968,0.008287140446381009
direct_osi,osi_target_t24h,24,gust_at_t48h,0.2090773343006731,0.007419663236035749
direct_osi,osi_target_t24h,25,tp_rate_next_24h,0.20858834448154084,0.007402310136542937
direct_osi,osi_target_t24h,26,wind_speed_at_t48h,0.20524630136060296,0.007283708880406733
direct_osi,osi_target_t24h,27,d2m_t,0.20107861901487922,0.00713580762853994
direct_osi,osi_target_t24h,28,osi_trend_last6h,0.16993343816284323,0.006030538355232622
direct_osi,osi_target_t24h,29,sp_t,0.16948796302676783,0.006014729489576465
direct_osi,osi_target_t24h,30,min_t2m_next_24h,0.16933979777240893,0.006009471452906438
direct_osi,osi_target_t24h,31,tree_canopy_std,0.1474145328029408,0.005231395326297905
direct_osi,osi_target_t24h,32,gust_mean_next_24h,0.1469491931165976,0.00521488151443696
direct_osi,osi_target_t24h,33,pct_developed,0.14549595509379287,0.005163309512301582
direct_osi,osi_target_t24h,34,soil_moist_t,0.1383592173733632,0.0049100434628437705
direct_osi,osi_target_t24h,35,wind_sin_t,0.13751395724830218,0.004880047167474024
direct_osi,osi_target_t24h,36,t2m_at_t6h,0.12929951442492893,0.00458853589665664
direct_osi,osi_target_t24h,37,forest_x_customers,0.12874870893574553,0.004568989104308391
direct_osi,osi_target_t24h,38,gust_peak4h_mean_next_24h,0.12448295764625072,0.004417607616101638
direct_osi,osi_target_t24h,39,wind_speed_max_next_6h,0.12328781001633615,0.004375194635464722
direct_osi,osi_target_t24h,40,gust_gt30_next_24h,0.11542595122591592,0.004096195743359574
direct_osi,osi_target_t24h,41,storm_onset_mean_osi,0.11267768611287465,0.003998666273269873
direct_osi,osi_target_t24h,42,osi_mean_72h,0.10991667411872186,0.0039006844463263138
direct_osi,osi_target_t24h,43,last_R_t,0.10977520346204983,0.003895663985195038
direct_osi,osi_target_t24h,44,gust_gt30_since_onset,0.10870058710497688,0.003857528376167469
direct_osi,osi_target_t24h,45,min_t2m_next_6h,0.10831494784360984,0.0038438429450828055
direct_osi,osi_target_t24h,46,hours_since_peak,0.10667025841758004,0.0037854767825820875
direct_osi,osi_target_t24h,47,dewpoint_c_t,0.10509163142705802,0.003729455020662425
direct_osi,osi_target_t24h,48,pre_event_mean_osi,0.10421550630053389,0.0036983633989274268
direct_osi,osi_target_t24h,49,wind_speed_max_next_24h,0.10165606373629998,0.003607534797337923
direct_osi,osi_target_t24h,50,frac_zero_72h,0.09998712328524562,0.003548308022952072
direct_osi,osi_target_t24h,51,N_t_max_72h,0.09713696481776424,0.0034471625971756186
direct_osi,osi_target_t24h,52,gust_max_obs,0.0939793314319104,0.003335105609151243
direct_osi,osi_target_t24h,53,pct_water,0.09346666875717347,0.0033169124156472397
direct_osi,osi_target_t24h,54,gust_peak4h_mean_next_6h,0.08929573255591094,0.0031688956920943485
direct_osi,osi_target_t24h,55,gust_max_last6h_obs,0.08699951886228519,0.003087408464501443
direct_osi,osi_target_t24h,56,gust_gt30_next_48h,0.08187747956253588,0.0029056393271963583
direct_osi,osi_target_t24h,57,gust_at_t24h,0.08027071475589764,0.0028486190203101734
direct_osi,osi_target_t24h,58,gust_mean_next_48h,0.07392994748806814,0.0026236000915834646
direct_osi,osi_target_t24h,59,gust_trend_last6h_obs,0.05883710746638826,0.002087990669305372
direct_osi,osi_target_t24h,60,pct_agriculture,0.0580627458912204,0.002060510396850735
direct_osi,osi_target_t24h,61,storm_onset_max_osi,0.05633456816576654,0.0019991814308115666
direct_osi,osi_target_t24h,62,tp_rate_next_48h,0.05547724368807394,0.0019687569999196864
direct_osi,osi_target_t24h,63,gust_mean_next_6h,0.05481276244245237,0.0019451761221279144
direct_osi,osi_target_t24h,64,outage_pct_mean_72h,0.05372944908958743,0.0019067318771587326
direct_osi,osi_target_t24h,65,last_outage_pct,0.053594255245116074,0.0019019341653411525
direct_osi,osi_target_t24h,66,gust_max_next_6h,0.05319714564393507,0.0018878416788532474
direct_osi,osi_target_t24h,67,N_t_mean_72h,0.053143863606237574,0.0018859508245549202
direct_osi,osi_target_t24h,68,rural_urban_code,0.052265922517108265,0.0018547947585748072
direct_osi,osi_target_t24h,69,osi_std_72h,0.0521177248811,0.0018495355727561444
direct_osi,osi_target_t24h,70,pressure_change_3h,0.05207500670076115,0.001848019604929069
direct_osi,osi_target_t24h,71,gust_mean_obs,0.049889567904756404,0.001770463518117652
direct_osi,osi_target_t24h,72,gust_peak4h_mean_next_48h,0.04814051725406898,0.0017083938210159702
direct_osi,osi_target_t24h,73,outage_pct_max_72h,0.04708668842795305,0.001670995912608727
direct_osi,osi_target_t24h,74,temp_change_6h,0.04679869077881449,0.00166077555287186
direct_osi,osi_target_t24h,75,wind_cos_t,0.046300325404445175,0.0016430897369574312
direct_osi,osi_target_t24h,76,diffuse_rad_t,0.04596717835011077,0.0016312671309370013
direct_osi,osi_target_t24h,77,wind_speed_at_t6h,0.042977399803930894,0.0015251669166924588
direct_osi,osi_target_t24h,78,hour_cos,0.042650675404729554,0.0015135722356086458
direct_osi,osi_target_t24h,79,R_t_max_72h,0.042279525947378716,0.0015004010136156372
direct_osi,osi_target_t24h,80,wind_speed_at_t24h,0.04069595778128132,0.001444203900987195
direct_osi,osi_target_t24h,81,osi_max_72h,0.04023326014430495,0.001427783849249128
direct_osi,osi_target_t24h,82,hour_sin,0.03959362739260541,0.0014050847861095319
direct_osi,osi_target_t24h,83,wind_speed_max_next_1h,0.03841100614226889,0.0013631163372452577
direct_osi,osi_target_t24h,84,n_utilities,0.03729932020360138,0.0013236652158851237
direct_osi,osi_target_t24h,85,tree_canopy_pct,0.03663776398752816,0.0013001881405178316
direct_osi,osi_target_t24h,86,gust_max_next_48h,0.03240822928273701,0.0011500918937886366
direct_osi,osi_target_t24h,87,gust_gt40_next_24h,0.03186342769913608,0.0011307581659395684
direct_osi,osi_target_t24h,88,pre_event_max_outage_pct,0.0312708637866308,0.001109729465285225
direct_osi,osi_target_t24h,89,r2_t,0.029328997516131494,0.0010408171949776196
direct_osi,osi_target_t24h,90,R_t_mean_72h,0.028728102035529446,0.0010194928265517655
direct_osi,osi_target_t24h,91,mcc_t,0.027739305107388645,0.0009844027473704384
direct_osi,osi_target_t24h,92,et0_t,0.02724375397156109,0.0009668168021680387
direct_osi,osi_target_t24h,93,soil_gust_x_phase,0.02604184219671879,0.0009241637779242376
direct_osi,osi_target_t24h,94,pressure_change_6h,0.025839950510999188,0.0009169991164691572
direct_osi,osi_target_t24h,95,blh_t,0.023682324863329995,0.0008404300529277373
direct_osi,osi_target_t24h,96,wind_speed_at_t1h,0.022552091453690082,0.0008003207254117053
direct_osi,osi_target_t24h,97,t2m_at_t1h,0.020506592918536626,0.0007277307895805107
direct_osi,osi_target_t24h,98,direct_rad_t,0.020205321197863668,0.0007170393642406422
direct_osi,osi_target_t24h,99,gust_x_phase,0.020019057745230384,0.0007104293120494621
direct_osi,osi_target_t24h,100,sdswrf_t,0.019491738923534285,0.000691716006333685
direct_osi,osi_target_t24h,101,gust_gt30_obs,0.01906598017376382,0.0006766068288914781
direct_osi,osi_target_t24h,102,total_tp_next_6h,0.01900286211457569,0.0006743669173063485
direct_osi,osi_target_t24h,103,wind_speed_t,0.016663602469634498,0.0005913520900647123
direct_osi,osi_target_t24h,104,tp_at_t48h,0.014949920354411006,0.0005305375391660939
direct_osi,osi_target_t24h,105,t2m_t,0.014177546072460245,0.0005031277910773404
direct_osi,osi_target_t24h,106,cumul_gust_obs,0.013619107114209328,0.00048331010485150685
direct_osi,osi_target_t24h,107,gust_gt30_frac_next_48h,0.013145525659638224,0.0004665038120053567
direct_osi,osi_target_t24h,108,gust_gt30_frac_next_24h,0.011839767103083432,0.0004201655095317083
direct_osi,osi_target_t24h,109,gust_at_t1h,0.011808573828602675,0.0004190585335285438
direct_osi,osi_target_t24h,110,lcc_t,0.01173178298631683,0.0004163334070040534
direct_osi,osi_target_t24h,111,vpd_t,0.01117680608513183,0.00039663858104721543
direct_osi,osi_target_t24h,112,gust_at_t6h,0.010955073030345375,0.0003887697960336901
direct_osi,osi_target_t24h,113,tp_rate_next_6h,0.009390073188114911,0.0003332316295813654
direct_osi,osi_target_t24h,114,soil_moist_x_gust,0.00916537699959008,0.0003252576899152058
direct_osi,osi_target_t24h,115,min_t2m_next_1h,0.009088478203921113,0.00032252873237885264
direct_osi,osi_target_t24h,116,tp_at_t24h,0.007949966584419599,0.0002821256306496772
direct_osi,osi_target_t24h,117,gust_mean_next_1h,0.007260854632477276,0.0002576706669758706
direct_osi,osi_target_t24h,118,gust_gt40_obs,0.007256340584717691,0.0002575104740294686
direct_osi,osi_target_t24h,119,gust_exceed30_x_hso,0.006842432063422166,0.0002428218333462951
direct_osi,osi_target_t24h,120,hcc_t,0.006142090918729082,0.00021796837201179338
direct_osi,osi_target_t24h,121,tp_at_t6h,0.00605637102125911,0.00021492637430323234
direct_osi,osi_target_t24h,122,gust_max_next_1h,0.0039467609822168015,0.00014006127186920074
direct_osi,osi_target_t24h,123,gust_change_1h,0.003483043605228886,0.00012360503195464254
direct_osi,osi_target_t24h,124,hour_of_day,0.003298002360679675,0.0001170383530560219
direct_osi,osi_target_t24h,125,gust_exceed_30,0.0027244225711910985,9.668335431244067e-05
direct_osi,osi_target_t24h,126,gust_change_3h,0.002533271432184847,8.98998496185678e-05
direct_osi,osi_target_t24h,127,rain_t,0.0020566509920172393,7.298571031559988e-05
direct_osi,osi_target_t24h,128,wind_change_1h,0.0020148664007137995,7.150287336933835e-05
direct_osi,osi_target_t24h,129,temp_c_t,0.0017863660032162443,6.339393126711112e-05
direct_osi,osi_target_t24h,130,gust_gt30_next_6h,0.0017804399831220508,6.318363074086822e-05
direct_osi,osi_target_t24h,131,tcc_t,0.0017768469915608875,6.305612391434912e-05
direct_osi,osi_target_t24h,132,tp_at_t1h,0.0012813699431717396,4.5472807901023466e-05
direct_osi,osi_target_t24h,133,gust_t,0.0009317769872723147,3.306657548400877e-05
direct_osi,osi_target_t24h,134,sdwe_t,0.0005980712885502726,2.1224144487146828e-05
direct_osi,osi_target_t24h,135,gust_gt40_next_48h,0.00046445800398942083,1.6482523026274094e-05
direct_osi,osi_target_t24h,136,tp_rate_next_1h,0.00024118799774441868,8.559195217516101e-06
direct_osi,osi_target_t24h,137,is_worsening,0.0002151079970644787,7.633677284699627e-06
direct_osi,osi_target_t24h,138,gust_peak4h_mean_next_1h,7.468339754268527e-05,2.650338263318486e-06
direct_osi,osi_target_t24h,139,tp_t,0.0,0.0
direct_osi,osi_target_t24h,140,csnow_t,0.0,0.0
direct_osi,osi_target_t24h,141,gust_gt40_next_6h,0.0,0.0
direct_osi,osi_target_t24h,142,total_tp_next_1h,0.0,0.0
direct_osi,osi_target_t24h,143,icing_risk_t,0.0,0.0
direct_osi,osi_target_t24h,144,is_snowing,0.0,0.0
direct_osi,osi_target_t24h,145,storm_phase,0.0,0.0
direct_osi,osi_target_t24h,146,days_since_onset,0.0,0.0
direct_osi,osi_target_t24h,147,gust_gt30_next_1h,0.0,0.0
direct_osi,osi_target_t24h,148,gust_gt40_next_1h,0.0,0.0
direct_osi,osi_target_t24h,149,has_weather_at_t1h,0.0,0.0
direct_osi,osi_target_t24h,150,window_len_next_6h,0.0,0.0
direct_osi,osi_target_t24h,151,window_len_next_1h,0.0,0.0
direct_osi,osi_target_t24h,152,is_metro,0.0,0.0
direct_osi,osi_target_t24h,153,gust_gt30_frac_next_6h,0.0,0.0
direct_osi,osi_target_t24h,154,is_full_next_6h,0.0,0.0
direct_osi,osi_target_t24h,155,window_len_next_24h,0.0,0.0
direct_osi,osi_target_t24h,156,has_weather_at_t6h,0.0,0.0
direct_osi,osi_target_t24h,157,is_full_next_24h,0.0,0.0
direct_osi,osi_target_t24h,158,has_weather_at_t24h,0.0,0.0
direct_osi,osi_target_t24h,159,gust_gt30_frac_next_1h,0.0,0.0
direct_osi,osi_target_t24h,160,is_full_next_1h,0.0,0.0
direct_osi,osi_target_t24h,161,is_full_next_48h,0.0,0.0
direct_osi,osi_target_t24h,162,window_len_next_48h,0.0,0.0
direct_osi,osi_target_t24h,163,has_weather_at_t48h,0.0,0.0
direct_osi,osi_target_t48h,1,gust_mean_next_48h,3.6108237208245555,0.2530479189735611
direct_osi,osi_target_t48h,2,pct_forest,2.729010958239087,0.19125014047507932
direct_osi,osi_target_t48h,3,last_osi,0.541169697062287,0.03792538108780692
direct_osi,osi_target_t48h,4,cumul_gust_since_onset,0.4583201117311546,0.032119250194472135
direct_osi,osi_target_t48h,5,gust_gt30_next_24h,0.4006833091698354,0.02808004084168177
direct_osi,osi_target_t48h,6,pct_wetland,0.39953012495243456,0.02799922524696761
direct_osi,osi_target_t48h,7,log_customers,0.33413960021425737,0.023416632053576737
direct_osi,osi_target_t48h,8,gust_mean_next_24h,0.3135314082101104,0.02197240200978326
direct_osi,osi_target_t48h,9,total_tp_next_48h,0.2912980845794664,0.020414282114826047
direct_osi,osi_target_t48h,10,wind_speed_max_next_24h,0.23881056487152819,0.01673593649036988
direct_osi,osi_target_t48h,11,osi_mean_72h,0.22046361100365175,0.015450174887277865
direct_osi,osi_target_t48h,12,min_t2m_next_24h,0.19629588877796778,0.013756491592723713
direct_osi,osi_target_t48h,13,gust_mean_obs,0.19495939197804546,0.01366282938152667
direct_osi,osi_target_t48h,14,gust_gt30_next_48h,0.1909774889536493,0.013383776081841388
direct_osi,osi_target_t48h,15,gust_peak4h_mean_next_24h,0.1823985317714687,0.012782559453792221
direct_osi,osi_target_t48h,16,last_P_t,0.16613926832360448,0.011643104000512607
direct_osi,osi_target_t48h,17,min_t2m_next_6h,0.1373860359453829,0.009628066385934546
direct_osi,osi_target_t48h,18,osi_trend_last6h,0.1370564751632628,0.009604970639218962
direct_osi,osi_target_t48h,19,pressure_change_6h,0.13689227043141727,0.009593463108280941
direct_osi,osi_target_t48h,20,gust_max_next_24h,0.13274487187663908,0.00930281181799837
direct_osi,osi_target_t48h,21,gust_last_obs,0.13182889997187885,0.009238620153641823
direct_osi,osi_target_t48h,22,hours_since_obs,0.13001449397052056,0.009111465881288696
direct_osi,osi_target_t48h,23,pop_density,0.12230856923270039,0.008571431703650418
direct_osi,osi_target_t48h,24,pct_forest_classified,0.11647960145637626,0.008162935393776298
direct_osi,osi_target_t48h,25,sp_t,0.11454599261196563,0.008027427340208053
direct_osi,osi_target_t48h,26,forest_x_customers,0.11102700250921771,0.007780815156607583
direct_osi,osi_target_t48h,27,tree_canopy_pct,0.11089151910709916,0.0077713204275340385
direct_osi,osi_target_t48h,28,t2m_at_t48h,0.1051373604532273,0.007368066769813668
direct_osi,osi_target_t48h,29,frac_zero_72h,0.10016357994391001,0.00701950231343899
direct_osi,osi_target_t48h,30,blh_t,0.09845051145384787,0.006899449812961228
direct_osi,osi_target_t48h,31,t2m_at_t6h,0.08518483112857211,0.0059697858194741734
direct_osi,osi_target_t48h,32,pct_unmapped,0.08467046928853961,0.005933739143346235
direct_osi,osi_target_t48h,33,storm_onset_mean_osi,0.08209066990821157,0.005752945807798906
direct_osi,osi_target_t48h,34,wind_speed_at_t48h,0.0771206311910646,0.005404643577662655
direct_osi,osi_target_t48h,35,min_t2m_next_48h,0.07707301391928922,0.005401306540891664
direct_osi,osi_target_t48h,36,last_N_t,0.07466746656427858,0.00523272485448389
direct_osi,osi_target_t48h,37,wind_speed_max_next_6h,0.07168085325974971,0.0050234218422290575
direct_osi,osi_target_t48h,38,pre_event_mean_osi,0.06873859178813291,0.004817227023530265
direct_osi,osi_target_t48h,39,soil_moist_t,0.06814082299024449,0.004775335155627489
direct_osi,osi_target_t48h,40,tp_rate_next_48h,0.06758525836630724,0.004736400972512467
direct_osi,osi_target_t48h,41,gust_peak4h_mean_next_48h,0.06735272017249372,0.004720104606204962
direct_osi,osi_target_t48h,42,mslma_t,0.06323027677717619,0.004431202183122069
direct_osi,osi_target_t48h,43,tree_canopy_std,0.061734509516099934,0.004326378236580116
direct_osi,osi_target_t48h,44,gust_trend_last6h_obs,0.05957809599203756,0.004175255945130835
direct_osi,osi_target_t48h,45,gust_gt30_since_onset,0.043727896074415185,0.003064467821817702
direct_osi,osi_target_t48h,46,pct_developed,0.04254434726317413,0.002981524264656238
direct_osi,osi_target_t48h,47,R_t_max_72h,0.04035121070774039,0.0028278284090051567
direct_osi,osi_target_t48h,48,wind_sin_t,0.03798818368159118,0.0026622265636431813
direct_osi,osi_target_t48h,49,gust_max_last6h_obs,0.03779733939154539,0.0026488521221921745
direct_osi,osi_target_t48h,50,temp_change_6h,0.03674583539032028,0.0025751623162435125
direct_osi,osi_target_t48h,51,pct_water,0.03494971224790788,0.0024492893136966254
direct_osi,osi_target_t48h,52,last_R_t,0.0343846778414445,0.002409691484569877
