cv_seed,horizon,target_day,fipsCode,variant,low_loss_controls,high_loss_controls,control_max_osi_peak,control_mean_osi_peak,control_max_osi_mean,query_osi_peak,query_osi_mean,query_P_mean,control_mean_P_mean,control_max_P_mean
20260918,24,4,42125,source_cache_rank,0,0,0.041,0.03154,0.030608333333333335,0.0232,0.015741666666666668,0.022990017708333334,0.026372284316666668,0.04546301125
20260918,24,4,42127,context,5,0,0.0054,0.0013000000000000002,0.0014916666666666665,0.0,0.0,3.0291666666666663e-06,0.0005125773833333333,0.002249320375
20260918,24,4,42127,source_cache_rank,4,0,0.0138,0.00512,0.0015541666666666666,0.0,0.0,3.0291666666666663e-06,0.0011532639333333334,0.00244237175
20260918,24,4,42129,context,1,0,0.0467,0.026680000000000002,0.033049999999999996,0.02,0.014620833333333333,0.021706351125,0.022435349825,0.049436569916666666
20260918,24,4,42129,source_cache_rank,1,0,0.0402,0.02582,0.024379166666666664,0.02,0.014620833333333333,0.021706351125,0.021663288008333333,0.03634571625
20260918,24,4,42131,context,4,0,0.0138,0.00472,0.0015541666666666666,0.0053,0.00047916666666666664,0.000762736,0.0010643302583333333,0.00244237175
20260918,24,4,42131,source_cache_rank,4,0,0.0138,0.004,0.0015541666666666666,0.0053,0.00047916666666666664,0.000762736,0.0009860149583333334,0.00244237175
20260918,24,4,42133,context,5,0,0.0046,0.00118,0.000575,0.0007,4.1666666666666665e-05,8.168820833333334e-05,0.00026731706666666664,0.000958913
20260918,24,4,42133,source_cache_rank,5,0,0.0004,0.0002,7.5e-05,0.0007,4.1666666666666665e-05,8.168820833333334e-05,5.16781e-05,0.00012836208333333332
20260918,24,4,54007,context,5,0,0.0097,0.0033,0.0032375000000000004,0.008,0.0011208333333333333,0.0015358326666666665,0.0013908362583333334,0.005138277208333333
20260918,24,4,54007,source_cache_rank,3,0,0.0227,0.00914,0.0051916666666666665,0.008,0.0011208333333333333,0.0015358326666666665,0.00334701975,0.007813847208333334
20260918,24,4,54009,context,0,1,0.1398,0.06096,0.10177083333333332,0.0407,0.020358333333333336,0.028340646999999997,0.0561917276,0.15121826516666667
20260918,24,4,54009,source_cache_rank,0,1,0.0615,0.03984,0.03687083333333333,0.0407,0.020358333333333336,0.028340646999999997,0.0327700223,0.05369504104166667
20260918,24,4,54013,context,5,0,0.0097,0.0048000000000000004,0.0032375000000000004,0.003,0.0005375,0.0007646147916666666,0.0016639658916666668,0.005138277208333333
20260918,24,4,54013,source_cache_rank,4,0,0.0103,0.0064600000000000005,0.0032375000000000004,0.003,0.0005375,0.0007646147916666666,0.0021863369833333333,0.005138277208333333
20260918,24,4,54015,context,5,0,0.0097,0.0047,0.0032375000000000004,0.0227,0.0051916666666666665,0.007813847208333334,0.0016872051499999998,0.005138277208333333
20260918,24,4,54015,source_cache_rank,4,1,0.1379,0.03192,0.0486625,0.0227,0.0051916666666666665,0.007813847208333334,0.015874533358333335,0.07171395579166667
20260918,24,4,54019,context,3,0,0.0246,0.009260000000000001,0.0038583333333333334,0.0011,0.000275,0.00039018945833333335,0.002158400675,0.005319067333333333
20260918,24,4,54019,source_cache_rank,5,0,0.0052,0.00276,0.0010708333333333334,0.0011,0.000275,0.00039018945833333335,0.00066072545,0.0015230464999999999
20260918,24,4,54023,context,4,0,0.0103,0.00218,0.0021,0.0001,2.5e-05,3.0244250000000004e-05,0.0006384821500000001,0.003018359541666667
20260918,24,4,54023,source_cache_rank,4,0,0.0195,0.006039999999999999,0.0044958333333333335,0.0001,2.5e-05,3.0244250000000004e-05,0.0018878143249999996,0.006551362708333332
20260918,24,4,54025,context,5,0,0.0064,0.00366,0.0017499999999999998,0.0003,5.4166666666666664e-05,7.801358333333334e-05,0.0011888020416666667,0.0026113304166666667
20260918,24,4,54025,source_cache_rank,4,0,0.0314,0.00786,0.0017499999999999998,0.0003,5.4166666666666664e-05,7.801358333333334e-05,0.0010972841166666666,0.0026113304166666667
20260918,24,4,54027,context,5,0,0.0005,0.0002,0.00015833333333333335,0.0036,0.0005583333333333333,0.0007593883333333333,6.5295e-05,0.00023291129166666666
20260918,24,4,54027,source_cache_rank,5,0,0.0025,0.00102,0.0014666666666666667,0.0036,0.0005583333333333333,0.0007593883333333333,0.0006375744583333334,0.0021491090833333335
20260918,24,4,54029,context,1,1,0.1423,0.04932,0.10457500000000002,0.031,0.017670833333333334,0.025604662708333333,0.0428655164,0.155908214375
20260918,24,4,54029,source_cache_rank,0,1,0.1423,0.054380000000000005,0.10457500000000002,0.031,0.017670833333333334,0.025604662708333333,0.04926525511666666,0.155908214375
20260918,24,4,54031,context,5,0,0.009,0.002,0.0044958333333333335,0.0002,7.916666666666668e-05,9.1339e-05,0.0013755675416666664,0.006551362708333332
20260918,24,4,54031,source_cache_rank,5,0,0.0014,0.00048000000000000007,0.0003708333333333333,0.0002,7.916666666666668e-05,9.1339e-05,0.0001803779083333333,0.00051223975
20260918,24,4,54033,context,4,0,0.0297,0.00784,0.0036625000000000004,0.0138,0.0025875,0.0037997297083333333,0.001642569525,0.0047934315
20260918,24,4,54033,source_cache_rank,4,0,0.0103,0.00524,0.0044958333333333335,0.0138,0.0025875,0.0037997297083333333,0.0023607923249999996,0.006551362708333332
20260918,24,4,54035,context,5,0,0.0097,0.00398,0.0033624999999999996,0.001,0.00015416666666666668,0.00021998633333333338,0.0021905475916666668,0.005138277208333333
20260918,24,4,54035,source_cache_rank,5,0,0.0097,0.0030600000000000002,0.0032375000000000004,0.001,0.00015416666666666668,0.00021998633333333338,0.0013546004083333334,0.005138277208333333
20260918,24,4,54037,context,5,0,0.0002,8e-05,3.75e-05,0.0,0.0,4.066666666666666e-06,1.9068641666666667e-05,5.665920833333333e-05
20260918,24,4,54037,source_cache_rank,5,0,0.0007,0.00024000000000000003,4.5833333333333334e-05,0.0,0.0,4.066666666666666e-06,4.4754825e-05,8.168820833333334e-05
20260918,24,4,54039,context,4,0,0.0138,0.00404,0.0025875,0.0045,0.0009041666666666667,0.0013052832916666667,0.0013176681833333335,0.0037997297083333333
20260918,24,4,54039,source_cache_rank,4,0,0.0297,0.007340000000000001,0.0036625000000000004,0.0045,0.0009041666666666667,0.0013052832916666667,0.0012359975249999998,0.0047934315
20260918,24,4,54041,context,4,0,0.0246,0.00996,0.0038583333333333334,0.0103,0.0021,0.003018359541666667,0.0029989394166666664,0.005319067333333333
20260918,24,4,54041,source_cache_rank,4,0,0.0138,0.006379999999999999,0.0025875,0.0103,0.0021,0.003018359541666667,0.001967648675,0.0037997297083333333
20260918,24,4,54043,context,4,0,0.0103,0.0036200000000000004,0.0021,0.0246,0.0038583333333333334,0.005319067333333333,0.0010843957416666666,0.003018359541666667
20260918,24,4,54043,source_cache_rank,4,0,0.0297,0.00778,0.0036625000000000004,0.0246,0.0038583333333333334,0.005319067333333333,0.0015142041749999998,0.0047934315
20260918,24,4,54045,context,3,0,0.0297,0.0115,0.0038583333333333334,0.0044,0.001025,0.0013913213749999999,0.0022339051999999996,0.005319067333333333
20260918,24,4,54045,source_cache_rank,3,0,0.0297,0.011899999999999999,0.0038583333333333334,0.0044,0.001025,0.0013913213749999999,0.002317805525,0.005319067333333333
20260918,24,4,54047,context,4,0,0.0103,0.0036199999999999995,0.0021,0.0015,0.0003041666666666666,0.00047372249999999994,0.0010843957416666666,0.003018359541666667
20260918,24,4,54047,source_cache_rank,3,0,0.0297,0.00962,0.0036625000000000004,0.0015,0.0003041666666666666,0.00047372249999999994,0.0020411837416666667,0.0047934315
20260918,24,4,54053,context,4,0,0.0246,0.00786,0.0038583333333333334,0.0011,0.00026666666666666673,0.0003834617083333333,0.0016173758083333333,0.005319067333333333
20260918,24,4,54053,source_cache_rank,5,0,0.0038,0.00136,0.0002625,0.0011,0.00026666666666666673,0.0003834617083333333,0.00025641085,0.000397283875
20260918,24,4,54055,context,4,0,0.0246,0.0061400000000000005,0.0038583333333333334,0.0001,1.25e-05,1.6306875e-05,0.0014607342416666667,0.005319067333333333
20260918,24,4,54055,source_cache_rank,5,0,0.0064,0.0032799999999999995,0.0017499999999999998,0.0001,1.25e-05,1.6306875e-05,0.0011035347583333334,0.0026113304166666667
20260918,24,4,54057,context,4,0,0.0297,0.007240000000000001,0.0036625000000000004,0.0003,2.0833333333333333e-05,2.9399083333333334e-05,0.0015586779333333332,0.0047934315
20260918,24,4,54057,source_cache_rank,5,0,0.0036,0.00156,0.0014666666666666667,0.0003,2.0833333333333333e-05,2.9399083333333334e-05,0.0007132787750000001,0.0021491090833333335
20260918,24,4,54059,context,3,0,0.0201,0.0076,0.009595833333333333,0.0034,0.0005708333333333333,0.0007804742916666667,0.005305129458333333,0.014673303333333332
20260918,24,4,54059,source_cache_rank,4,0,0.0246,0.00634,0.0038583333333333334,0.0034,0.0005708333333333333,0.0007804742916666667,0.0015438692,0.005319067333333333
20260918,24,4,54063,context,3,0,0.0246,0.00858,0.0038583333333333334,0.0064,0.0017499999999999998,0.0026113304166666667,0.0022349236166666667,0.005319067333333333
20260918,24,4,54063,source_cache_rank,5,0,0.0023,0.00054,0.00038333333333333334,0.0064,0.0017499999999999998,0.0026113304166666667,0.00012117054166666669,0.00050985725
20260918,24,4,54067,context,2,2,0.0729,0.03416,0.026341666666666666,0.0314,0.0016458333333333331,0.0024391947499999996,0.0122593886,0.03933691225
20260918,24,4,54067,source_cache_rank,4,0,0.0227,0.00786,0.0051916666666666665,0.0314,0.0016458333333333331,0.0024391947499999996,0.002422860733333333,0.007813847208333334
20260918,24,4,54069,context,1,0,0.0495,0.02668,0.03372083333333333,0.0378,0.005095833333333333,0.006491702833333332,0.026183699383333335,0.048207437374999995
20260918,24,4,54069,source_cache_rank,0,1,0.0615,0.03948,0.03687083333333333,0.0378,0.005095833333333333,0.006491702833333332,0.035218675941666666,0.05369504104166667
20260918,24,4,54071,context,5,0,0.0036,0.0009599999999999999,0.0005583333333333333,0.0002,3.75e-05,6.2489625e-05,0.00028112932500000003,0.0007593883333333333
20260918,24,4,54071,source_cache_rank,4,0,0.0103,0.00394,0.0044958333333333335,0.0002,3.75e-05,6.2489625e-05,0.0019449706999999997,0.006551362708333332
20260918,24,4,54073,context,5,0,0.008,0.00346,0.0011208333333333333,0.024,0.0036416666666666667,0.005115862333333333,0.0007892334083333333,0.0015358326666666665
20260918,24,4,54073,source_cache_rank,4,0,0.0111,0.0037000000000000006,0.009595833333333333,0.024,0.0036416666666666667,0.005115862333333333,0.0034854763916666665,0.014673303333333332
20260918,24,4,54075,context,3,1,0.0729,0.01734,0.012237499999999998,0.0001,2.9166666666666666e-05,3.3548e-05,0.004189710091666667,0.016981202833333334
20260918,24,4,54075,source_cache_rank,4,0,0.0103,0.0034799999999999996,0.0022416666666666665,0.0001,2.9166666666666666e-05,3.3548e-05,0.0012900336666666666,0.0032477359166666665
20260918,24,4,54077,context,3,1,0.0673,0.02066,0.026341666666666666,0.0014,0.0003708333333333333,0.00051223975,0.0094177945,0.03933691225
20260918,24,4,54077,source_cache_rank,5,0,0.009,0.00394,0.0044958333333333335,0.0014,0.0003708333333333333,0.00051223975,0.002135845008333333,0.006551362708333332
20260918,24,4,54079,context,4,0,0.0297,0.00792,0.0036625000000000004,0.0038,0.0002625,0.000397283875,0.0016126098749999998,0.0047934315
20260918,24,4,54079,source_cache_rank,4,0,0.0297,0.00824,0.0036625000000000004,0.0038,0.0002625,0.000397283875,0.0016486666249999997,0.0047934315
20260918,24,4,54081,context,3,0,0.0297,0.0097,0.0036625000000000004,0.0052,0.0010708333333333334,0.0015230464999999999,0.0020634487083333332,0.0047934315
20260918,24,4,54081,source_cache_rank,4,0,0.0314,0.007559999999999999,0.0016458333333333331,0.0052,0.0010708333333333334,0.0015230464999999999,0.0007207895249999999,0.0024391947499999996
20260918,24,4,54083,context,2,1,0.0673,0.02558,0.026341666666666666,0.0066,0.0024500000000000004,0.0036998662916666674,0.009693367633333333,0.03933691225
20260918,24,4,54083,source_cache_rank,4,0,0.0195,0.0061600000000000005,0.0022416666666666665,0.0066,0.0024500000000000004,0.0036998662916666674,0.0014588619833333333,0.0032477359166666665
20260918,24,4,54085,context,4,0,0.024,0.0079,0.0036416666666666667,0.002,0.0004833333333333333,0.0007322447083333333,0.002403211083333333,0.005138277208333333
20260918,24,4,54085,source_cache_rank,4,0,0.024,0.007639999999999999,0.0036416666666666667,0.002,0.0004833333333333333,0.0007322447083333333,0.002345814191666667,0.005138277208333333
20260918,24,4,54087,context,3,0,0.0227,0.009,0.0051916666666666665,0.0097,0.0032375000000000004,0.005138277208333333,0.0026705281083333333,0.007813847208333334
20260918,24,4,54087,source_cache_rank,4,0,0.0227,0.00698,0.0051916666666666665,0.0097,0.0032375000000000004,0.005138277208333333,0.0020692657250000004,0.007813847208333334
20260918,24,4,54089,context,5,0,0.0064,0.00262,0.0017499999999999998,0.0,0.0,0.0,0.0010423036916666667,0.0026113304166666667
20260918,24,4,54089,source_cache_rank,4,0,0.0103,0.00518,0.0021,0.0,0.0,0.0,0.0015144037916666668,0.003018359541666667
20260918,24,4,54091,context,2,0,0.0374,0.01296,0.02172916666666667,0.0026,0.00044166666666666665,0.0005970000833333335,0.010254891775,0.03157885083333333
20260918,24,4,54091,source_cache_rank,3,0,0.0138,0.00572,0.0025875,0.0026,0.00044166666666666665,0.0005970000833333335,0.0022693456833333334,0.0037997297083333333
20260918,24,4,54093,context,4,0,0.0314,0.010219999999999998,0.0022416666666666665,0.0195,0.0016458333333333336,0.002279431541666667,0.0017585662249999998,0.0032477359166666665
20260918,24,4,54093,source_cache_rank,5,0,0.0066,0.00298,0.0024500000000000004,0.0195,0.0016458333333333336,0.002279431541666667,0.0015162850416666667,0.0036998662916666674
20260918,24,4,54095,context,3,0,0.0246,0.01238,0.0038583333333333334,0.002,0.0003041666666666667,0.0004065040833333333,0.002648469583333333,0.005319067333333333
20260918,24,4,54095,source_cache_rank,2,0,0.024,0.01046,0.009595833333333333,0.002,0.0003041666666666667,0.0004065040833333333,0.005040845041666666,0.014673303333333332
20260918,24,4,54097,context,2,2,0.0729,0.03416,0.026341666666666666,0.0066,0.0022416666666666665,0.0032477359166666665,0.0122593886,0.03933691225
20260918,24,4,54097,source_cache_rank,4,0,0.0103,0.0043,0.0024500000000000004,0.0066,0.0022416666666666665,0.0032477359166666665,0.0016855154583333334,0.0036998662916666674
20260918,24,4,54099,context,2,1,0.0615,0.018179999999999998,0.03687083333333333,0.0009,0.00021250000000000002,0.0003129027916666666,0.014666402016666668,0.05369504104166667
20260918,24,4,54099,source_cache_rank,4,0,0.0246,0.0078,0.0038583333333333334,0.0009,0.00021250000000000002,0.0003129027916666666,0.0017999047083333334,0.005319067333333333
20260918,24,4,54101,context,3,0,0.0314,0.01304,0.0024500000000000004,0.0031,0.0007666666666666667,0.0011635637083333332,0.002411283591666667,0.0036998662916666674
20260918,24,4,54101,source_cache_rank,3,0,0.0314,0.011,0.0024500000000000004,0.0031,0.0007666666666666667,0.0011635637083333332,0.0024877409,0.0036998662916666674
20260918,24,4,54103,context,3,0,0.024,0.009720000000000001,0.0036416666666666667,0.0005,0.0003291666666666667,0.0004903302916666666,0.002920348775,0.005138277208333333
20260918,24,4,54103,source_cache_rank,3,0,0.024,0.00854,0.009595833333333333,0.0005,0.0003291666666666667,0.0004903302916666666,0.004940402049999999,0.014673303333333332
20260918,24,4,54105,context,4,0,0.024,0.0078,0.0036416666666666667,0.0023,0.0003291666666666666,0.0005069707916666666,0.0017110117166666665,0.005115862333333333
20260918,24,4,54105,source_cache_rank,5,0,0.003,0.00138,0.0005375,0.0023,0.0003291666666666666,0.0005069707916666666,0.0003934007166666666,0.0007646147916666666
20260918,24,4,54107,context,4,0,0.0138,0.00568,0.0025875,0.0007,0.00015833333333333332,0.000238110125,0.0014817610166666666,0.0037997297083333333
20260918,24,4,54107,source_cache_rank,4,0,0.0154,0.0054800000000000005,0.0029041666666666673,0.0007,0.00015833333333333332,0.000238110125,0.0012911046583333331,0.0038850126666666665
20260918,24,4,54109,context,4,0,0.0246,0.0064,0.0038583333333333334,0.0003,0.00014166666666666665,0.000222332,0.0015718673333333332,0.005319067333333333
20260918,24,4,54109,source_cache_rank,4,0,0.0246,0.007180000000000001,0.0038583333333333334,0.0003,0.00014166666666666665,0.000222332,0.0017393660416666664,0.005319067333333333
20260918,24,5,18009,context,4,0,0.0362,0.01026,0.006262500000000001,0.0094,0.0018499999999999999,0.0022491438333333332,0.003456948,0.008507200875
20260918,24,5,18009,source_cache_rank,2,2,0.1129,0.04916,0.014554166666666667,0.0094,0.0018499999999999999,0.0022491438333333332,0.010052237141666667,0.019028202458333334
20260918,24,5,18013,context,2,1,0.1724,0.04278,0.065225,0.0774,0.028670833333333336,0.040369855875,0.022214157183333333,0.10118123804166666
20260918,24,5,18013,source_cache_rank,1,2,0.1724,0.058440000000000006,0.065225,0.0774,0.028670833333333336,0.040369855875,0.02892610665,0.10118123804166666
20260918,24,5,18023,context,2,0,0.0253,0.01138,0.0034041666666666665,0.0005,3.7500000000000003e-05,4.675737499999999e-05,0.0018012967916666667,0.0048485525
20260918,24,5,18023,source_cache_rank,1,0,0.0253,0.014779999999999998,0.004454166666666667,0.0005,3.7500000000000003e-05,4.675737499999999e-05,0.00305063285,0.00641523175
20260918,24,5,18025,context,4,0,0.024,0.0098,0.004270833333333333,0.0127,0.0034625000000000003,0.004863251125,0.0030166216666666665,0.0054755097499999995
20260918,24,5,18025,source_cache_rank,4,0,0.024,0.009340000000000001,0.004270833333333333,0.0127,0.0034625000000000003,0.004863251125,0.002547020158333333,0.0054755097499999995
20260918,24,5,18027,context,4,0,0.0143,0.0050799999999999994,0.0063625,0.0094,0.0020125,0.0028015484583333336,0.002228002508333333,0.008758735875
20260918,24,5,18027,source_cache_rank,4,0,0.0143,0.00642,0.0063625,0.0094,0.0020125,0.0028015484583333336,0.003003219866666667,0.008758735875
20260918,24,5,18029,context,4,0,0.0162,0.009179999999999999,0.0058,0.0013,0.0002375,0.000175434875,0.0033552016500000004,0.008689132375
20260918,24,5,18029,source_cache_rank,5,0,0.01,0.00732,0.0034999999999999996,0.0013,0.0002375,0.000175434875,0.002225640725,0.004412084041666667
20260918,24,5,18033,context,3,0,0.0362,0.012680000000000002,0.010812500000000001,0.026,0.005320833333333333,0.007330546166666667,0.006255235400000001,0.015661426500000002
20260918,24,5,18033,source_cache_rank,4,0,0.0362,0.0106,0.006262500000000001,0.026,0.005320833333333333,0.007330546166666667,0.0030575157333333335,0.008507200875
20260918,24,5,18035,context,3,0,0.0153,0.00664,0.010812500000000001,0.0045,0.0020333333333333336,0.0027994170416666664,0.004514795891666668,0.015661426500000002
20260918,24,5,18035,source_cache_rank,3,0,0.0362,0.01158,0.006262500000000001,0.0045,0.0020333333333333336,0.0027994170416666664,0.00266620215,0.008507200875
20260918,24,5,18037,context,3,0,0.0484,0.017580000000000002,0.009870833333333332,0.007,0.0011541666666666666,0.0016114151249999999,0.005975221308333333,0.014182907833333333
20260918,24,5,18037,source_cache_rank,5,0,0.01,0.004620000000000001,0.0034999999999999996,0.007,0.0011541666666666666,0.0016114151249999999,0.0015695994750000001,0.004412084041666667
20260918,24,5,18039,context,4,0,0.0149,0.00492,0.0017625,0.0018,0.0003125,0.0002621377916666667,0.0010776767833333332,0.0022735841666666665
20260918,24,5,18039,source_cache_rank,5,0,0.0089,0.0037600000000000003,0.0020041666666666667,0.0018,0.0003125,0.0002621377916666667,0.0014272122416666667,0.0029398451666666665
20260918,24,5,18041,context,3,0,0.0253,0.0099,0.0038500000000000006,0.0155,0.00655,0.009491235208333332,0.0023073737000000004,0.005408319416666667
20260918,24,5,18041,source_cache_rank,2,0,0.019,0.011260000000000001,0.010812500000000001,0.0155,0.00655,0.009491235208333332,0.0060536929333333345,0.015661426500000002
20260918,24,5,18043,context,3,0,0.0221,0.01042,0.0044666666666666665,0.0051,0.0013291666666666666,0.001788139375,0.002503005925,0.0062029753333333335
20260918,24,5,18043,source_cache_rank,5,0,0.006,0.0027,0.0014666666666666665,0.0051,0.0013291666666666666,0.001788139375,0.0007849704666666667,0.0018965000833333333
20260918,24,5,18045,context,4,1,0.1147,0.026600000000000002,0.010033333333333333,0.0109,0.0010291666666666667,0.0009619802500000002,0.00288504615,0.012218045041666667
20260918,24,5,18045,source_cache_rank,4,1,0.1147,0.0273,0.010033333333333333,0.0109,0.0010291666666666667,0.0009619802500000002,0.004378555358333334,0.012218045041666667
20260918,24,5,18047,context,4,0,0.0155,0.00766,0.00655,0.007,0.0011333333333333334,0.0010858661666666668,0.0031847310666666662,0.009491235208333332
20260918,24,5,18047,source_cache_rank,4,0,0.0155,0.00658,0.00655,0.007,0.0011333333333333334,0.0010858661666666668,0.002857413883333333,0.009491235208333332
20260918,24,5,18051,context,5,0,0.0094,0.00532,0.0022791666666666668,0.0007,0.00017916666666666667,0.00021241429166666667,0.0016375063250000002,0.0030519538750000005
20260918,24,5,18051,source_cache_rank,5,0,0.0094,0.00472,0.0020125,0.0007,0.00017916666666666667,0.00021241429166666667,0.0011343149999999999,0.0028015484583333336
20260918,24,5,18059,context,3,0,0.0253,0.00912,0.0034041666666666665,0.0019,0.0006208333333333334,0.0009041759166666666,0.0018679982666666667,0.0048485525
20260918,24,5,18059,source_cache_rank,3,0,0.0253,0.010159999999999999,0.0034041666666666665,0.0019,0.0006208333333333334,0.0009041759166666666,0.0017366956,0.0048485525
20260918,24,5,18061,context,4,0,0.0484,0.0124,0.008675,0.0219,0.004141666666666666,0.005915076291666667,0.0034753498333333333,0.0109613435
20260918,24,5,18061,source_cache_rank,5,0,0.01,0.00424,0.0034999999999999996,0.0219,0.004141666666666666,0.005915076291666667,0.0014779862916666667,0.004412084041666667
20260918,24,5,18065,context,2,0,0.0253,0.01212,0.00655,0.019,0.004454166666666667,0.00641523175,0.0037051431499999996,0.009491235208333332
20260918,24,5,18065,source_cache_rank,3,0,0.0253,0.00862,0.0034041666666666665,0.019,0.004454166666666667,0.00641523175,0.0017137875,0.0048485525
20260918,24,5,18067,context,4,0,0.0122,0.004580000000000001,0.0034041666666666665,0.0149,0.0017625,0.0022735841666666665,0.0015372762499999998,0.0048485525
20260918,24,5,18067,source_cache_rank,4,0,0.026,0.00876,0.005320833333333333,0.0149,0.0017625,0.0022735841666666665,0.0024210380083333335,0.007330546166666667
20260918,24,5,18069,context,1,0,0.0253,0.01388,0.010812500000000001,0.0021,0.0008416666666666668,0.0011916465,0.006486151858333333,0.015661426500000002
20260918,24,5,18069,source_cache_rank,3,0,0.026,0.01082,0.005320833333333333,0.0021,0.0008416666666666668,0.0011916465,0.0020647074333333335,0.007330546166666667
20260918,24,5,18071,context,3,0,0.0484,0.016120000000000002,0.008675,0.002,0.0011333333333333334,0.0016875993333333335,0.0039292600750000005,0.0109613435
20260918,24,5,18071,source_cache_rank,3,0,0.0484,0.01544,0.008675,0.002,0.0011333333333333334,0.0016875993333333335,0.004704453375,0.0109613435
20260918,24,5,18073,context,3,0,0.0256,0.0103,0.002525,0.0005,0.0002541666666666667,0.00035975883333333344,0.0017827906583333334,0.003097567041666667
20260918,24,5,18073,source_cache_rank,3,0,0.0256,0.00984,0.004329166666666666,0.0005,0.0002541666666666667,0.00035975883333333344,0.002511311075,0.005728413250000001
20260918,24,5,18077,context,3,0,0.0484,0.014299999999999998,0.008675,0.01,0.0034999999999999996,0.004412084041666667,0.004417257325,0.0109613435
20260918,24,5,18077,source_cache_rank,3,0,0.0484,0.01508,0.008675,0.01,0.0034999999999999996,0.004412084041666667,0.004513517275,0.0109613435
20260918,24,5,18083,context,3,1,0.1147,0.02692,0.010033333333333333,0.0057,0.0009375,0.0011432809166666666,0.0033225889833333336,0.012218045041666667
20260918,24,5,18083,source_cache_rank,4,0,0.0143,0.00486,0.0063625,0.0057,0.0009375,0.0011432809166666666,0.0022670807666666662,0.008758735875
20260918,24,5,18085,context,3,0,0.0256,0.011280000000000002,0.0019166666666666666,0.0011,0.0002875,0.0003808026666666667,0.0011258888250000002,0.00214672675
20260918,24,5,18085,source_cache_rank,2,0,0.0256,0.01348,0.002525,0.0011,0.0002875,0.0003808026666666667,0.001678979475,0.003097567041666667
20260918,24,5,18087,context,2,0,0.0377,0.0196,0.010920833333333333,0.0038,0.0015041666666666667,0.002163563125,0.006097572966666668,0.015583789791666669
20260918,24,5,18087,source_cache_rank,2,0,0.0377,0.01826,0.010920833333333333,0.0038,0.0015041666666666667,0.002163563125,0.005068336641666667,0.015583789791666669
20260918,24,5,18089,context,4,0,0.0221,0.007600000000000001,0.0044666666666666665,0.0006,0.00033749999999999996,0.000430177625,0.0023498945583333335,0.0062029753333333335
20260918,24,5,18089,source_cache_rank,5,0,0.0089,0.0032800000000000004,0.0020041666666666667,0.0006,0.00033749999999999996,0.000430177625,0.0011812512583333334,0.0029398451666666665
20260918,24,5,18091,context,4,0,0.0256,0.00722,0.0019166666666666666,0.0089,0.0020041666666666667,0.0029398451666666665,0.0010663624083333332,0.00214672675
20260918,24,5,18091,source_cache_rank,3,0,0.0256,0.00892,0.002525,0.0089,0.0020041666666666667,0.0029398451666666665,0.00159715575,0.003097567041666667
20260918,24,5,18093,context,5,0,0.01,0.00502,0.0034999999999999996,0.0484,0.008675,0.0109613435,0.0019258097166666669,0.004412084041666667
20260918,24,5,18093,source_cache_rank,4,0,0.0143,0.0064,0.0063625,0.0484,0.008675,0.0109613435,0.0032189022250000004,0.008758735875
20260918,24,5,18095,context,4,0,0.0122,0.004739999999999999,0.0034041666666666665,0.0036,0.0008458333333333333,0.0010821468333333333,0.0016637043083333335,0.0048485525
20260918,24,5,18095,source_cache_rank,3,0,0.0362,0.011179999999999999,0.006262500000000001,0.0036,0.0008458333333333333,0.0010821468333333333,0.0034671557416666664,0.008507200875
20260918,24,5,18097,context,5,0,0.007,0.0028399999999999996,0.0018916666666666665,0.0007,0.0002,0.0002953449583333333,0.0009393718250000002,0.0026354983750000002
20260918,24,5,18097,source_cache_rank,4,0,0.0149,0.0055,0.0018916666666666665,0.0007,0.0002,0.0002953449583333333,0.0013771348083333333,0.0026354983750000002
20260918,24,5,18099,context,5,0,0.0089,0.0025399999999999997,0.0020041666666666667,0.0256,0.0019166666666666666,0.00214672675,0.0009164733749999999,0.0029398451666666665
20260918,24,5,18099,source_cache_rank,4,0,0.0121,0.00486,0.002525,0.0256,0.0019166666666666666,0.00214672675,0.0014640350166666666,0.003097567041666667
20260918,24,5,18101,context,3,0,0.0233,0.009420000000000001,0.009870833333333332,0.024,0.004270833333333333,0.0054755097499999995,0.0042454756,0.014182907833333333
20260918,24,5,18101,source_cache_rank,3,0,0.0484,0.015179999999999999,0.008675,0.024,0.004270833333333333,0.0054755097499999995,0.0042133896416666665,0.0109613435
20260918,24,5,18103,context,3,1,0.1129,0.028359999999999996,0.014554166666666667,0.0006,0.0001708333333333333,0.00023133212499999996,0.0044328416916666665,0.018734718833333334
20260918,24,5,18103,source_cache_rank,4,1,0.1129,0.02366,0.014554166666666667,0.0006,0.0001708333333333333,0.00023133212499999996,0.004241825641666667,0.018734718833333334
20260918,24,5,18105,context,3,0,0.0484,0.0169,0.008675,0.0221,0.0044666666666666665,0.0062029753333333335,0.00445912425,0.0109613435
20260918,24,5,18105,source_cache_rank,4,0,0.0484,0.011399999999999999,0.008675,0.0221,0.0044666666666666665,0.0062029753333333335,0.0026523637166666666,0.0109613435
20260918,24,5,18107,context,4,0,0.0109,0.00534,0.0038500000000000006,0.0065,0.0009833333333333332,0.0011677010833333334,0.0019549043416666667,0.005408319416666667
20260918,24,5,18107,source_cache_rank,3,0,0.019,0.0108,0.004454166666666667,0.0065,0.0009833333333333332,0.0011677010833333334,0.0033323322166666667,0.00641523175
