split_seed,case,horizon,fipsCode,countyName,stateAbbr,fold,n,rmse,mae,sse,bias,baseline_rmse,rmse_delta,rmse_change_pct,sse_reduction
42,B0,osi_target_t01h,18065,Henry County,IN,3,143,0.0021118910554512663,0.0007595607287617623,0.0006377919877035941,-0.0002297293377503207,0.0021118910554512663,0.0,0.0,0.0
42,B0,osi_target_t01h,18067,Howard County,IN,2,143,0.0016840940021771724,0.0004557036814293083,0.00040557268296818503,-0.00018594023392765277,0.0016840940021771724,0.0,0.0,0.0
42,B0,osi_target_t01h,18069,Huntington County,IN,0,143,0.0011258234524888812,0.0005566945055098362,0.00018124941780287975,-0.00014137477706050827,0.0011258234524888812,0.0,0.0,0.0
42,B0,osi_target_t01h,18071,Jackson County,IN,0,143,0.004574358460658818,0.0018255877956997962,0.0029922400117039305,0.0017954721785814053,0.004574358460658818,0.0,0.0,0.0
42,B0,osi_target_t01h,18073,Jasper County,IN,2,143,0.0032846114573050673,0.0019289896227014272,0.0015427801568407397,0.001742932479158162,0.0032846114573050673,0.0,0.0,0.0
42,B0,osi_target_t01h,18077,Jefferson County,IN,2,143,0.004858842643604708,0.0014679714111269077,0.0033759943124495578,-0.000971579505507608,0.004858842643604708,0.0,0.0,0.0
42,B0,osi_target_t01h,18083,Knox County,IN,2,143,0.003328601141708571,0.0016072727810152508,0.0015843807351634553,0.0015009790747215446,0.003328601141708571,0.0,0.0,0.0
42,B0,osi_target_t01h,18085,Kosciusko County,IN,3,143,0.002650114446100766,0.001843888929081132,0.0010043042405727717,0.0015893434745356777,0.002650114446100766,0.0,0.0,0.0
42,B0,osi_target_t01h,18087,LaGrange County,IN,2,143,0.0027420674796274675,0.002545036280269895,0.001075207570984766,0.002537350473958351,0.0027420674796274675,0.0,0.0,0.0
42,B0,osi_target_t01h,18089,Lake County,IN,4,143,0.0025442891481016047,0.0018344554684092327,0.0009256972394881052,0.0009765678920124511,0.0025442891481016047,0.0,0.0,0.0
42,B0,osi_target_t01h,18091,LaPorte County,IN,0,143,0.0013767003450614874,0.0007037017429921166,0.00027102844913321584,-0.0001913514894211594,0.0013767003450614874,0.0,0.0,0.0
42,B0,osi_target_t01h,18093,Lawrence County,IN,1,143,0.007606301281216758,0.0024062383501281476,0.008273382142831477,-0.0019564458008243155,0.007606301281216758,0.0,0.0,0.0
42,B0,osi_target_t01h,18095,Madison County,IN,0,143,0.0014216355485960192,0.000609970936246157,0.00028900981152356234,-1.6894183008801765e-05,0.0014216355485960192,0.0,0.0,0.0
42,B0,osi_target_t01h,18097,Marion County,IN,1,143,0.0005818546590709234,0.0002610789034613619,4.8413342732403295e-05,2.366986453865026e-06,0.0005818546590709234,0.0,0.0,0.0
42,B0,osi_target_t01h,18099,Marshall County,IN,3,143,0.008866009627005452,0.0027578305404173504,0.011240676118979932,-0.0016697403615539826,0.008866009627005452,0.0,0.0,0.0
42,B0,osi_target_t01h,18101,Martin County,IN,4,143,0.0033363107614143048,0.0018145009388791313,0.0015917286380322325,0.000550055873895842,0.0033363107614143048,0.0,0.0,0.0
42,B0,osi_target_t01h,18103,Miami County,IN,0,143,0.002792081874393337,0.0013383123129594205,0.0011147881306441609,0.0011792584743294898,0.002792081874393337,0.0,0.0,0.0
42,B0,osi_target_t01h,18105,Monroe County,IN,3,143,0.0020903794390743674,0.0007157598808148129,0.0006248651265005959,-0.0003982800569922437,0.0020903794390743674,0.0,0.0,0.0
42,B0,osi_target_t01h,18107,Montgomery County,IN,1,143,0.0010062956695557602,0.00048792183355681715,0.0001448062293630346,0.00022905087125071083,0.0010062956695557602,0.0,0.0,0.0
42,B0,osi_target_t01h,18109,Morgan County,IN,2,143,0.0030123639131677685,0.0011983420824276541,0.0012976300973858265,0.0009046357887213606,0.0030123639131677685,0.0,0.0,0.0
42,B0,osi_target_t01h,18111,Newton County,IN,2,143,0.0037457660161465023,0.0025040206204646515,0.0020063991158236795,0.002124725490138258,0.0037457660161465023,0.0,0.0,0.0
42,B0,osi_target_t01h,18113,Noble County,IN,1,143,0.0010632174699958168,0.0006436620816670151,0.00016165168855611568,-7.44781628189132e-05,0.0010632174699958168,0.0,0.0,0.0
42,B0,osi_target_t01h,18117,Orange County,IN,4,143,0.013063985475359323,0.0036580512628530924,0.02440548345955711,-0.0034927175874626282,0.013063985475359323,0.0,0.0,0.0
42,B0,osi_target_t01h,18121,Parke County,IN,1,143,0.02419132529440802,0.008614348757757184,0.08368649138848072,-0.005977310263499173,0.02419132529440802,0.0,0.0,0.0
42,B0,osi_target_t01h,18123,Perry County,IN,3,143,0.005513167933352366,0.0021934259600959083,0.004346487954572306,0.0021458735125434603,0.005513167933352366,0.0,0.0,0.0
42,B0,osi_target_t01h,18125,Pike County,IN,0,143,0.002785282951377924,0.0009354557459641491,0.0011093655600508223,0.0008364268026352033,0.002785282951377924,0.0,0.0,0.0
